seed,sample_size,measure,perturbation,lambda,median_discrepancy,mean_discrepancy,median_rho,mean_rho,q025_rho,q975_rho,exceedance_rate,n_repetitions
20260830,100,W1,scale,0.8,0.6607982577994163,0.6640650066243905,2.262312182898304,2.2734962403288117,1.5128719854172015,3.057064730017442,0.998,500
20260830,100,W1,scale,1.0,0.8169213118774464,0.8199018261335359,2.7968158428326366,2.8070199461777454,2.0026023366781973,3.699883098781105,1.0,500
20260831,100,JS,contamination,0.0,0.08622415120514106,0.08749482697706082,0.6936017080842617,0.703823239679603,0.439845170722049,1.0657402515303624,0.046,500
20260831,100,JS,contamination,0.05,0.10103716122158724,0.101855424362869,0.8127600750345152,0.8193423226359459,0.5174691521255149,1.148414240439484,0.15,500
20260831,100,JS,contamination,0.1,0.1159951304210247,0.11562210908853246,0.9330845182582952,0.9300838713426423,0.5905511446049244,1.3151011240706831,0.376,500
20260831,100,JS,contamination,0.2,0.1480146983381016,0.14984079581674603,1.190655357622851,1.2053447957050274,0.8522846044559205,1.641426288264847,0.818,500
20260831,100,JS,contamination,0.3,0.18815704531804622,0.1884545291445305,1.513567210539306,1.5159602209348046,1.0868074090042021,1.9401262792450809,0.994,500
20260831,100,JS,contamination,0.4,0.22752809598097667,0.22758381518604395,1.8302746249609438,1.8307228397043493,1.3390828438312574,2.3606020371252545,1.0,500
20260831,100,JS,contamination,0.5,0.27691809192453787,0.27775655747101075,2.227576135847679,2.234320895025647,1.6970421792712964,2.776667301564162,1.0,500
20260831,100,JS,contamination,0.6,0.33188716986702627,0.3329782410877597,2.6697567293338063,2.6785334914331136,2.1005847835147478,3.2841829604426778,1.0,500
20260831,100,JS,contamination,0.8,0.46655804547899615,0.4655349836100693,3.753072111951293,3.7448424286219053,3.1082602580129755,4.33624373357917,1.0,500
20260831,100,JS,contamination,1.0,0.6574316319304909,0.6549425537370908,5.288491640476986,5.268469072990179,4.888013384827293,5.549308556565825,1.0,500
20260831,100,JS,location,0.0,0.08692578778713542,0.08951429566728551,0.6992457918464534,0.7200681886107908,0.46072004037680236,1.0717757399272307,0.052,500
20260831,100,JS,location,0.05,0.08710561374802073,0.08870974402689363,0.7006923423996874,0.713596238649925,0.42502122579918117,1.071046590908031,0.048,500
20260831,100,JS,location,0.1,0.08595439320524187,0.08795689238918696,0.6914317289440284,0.707540172286279,0.4038874761354785,1.068528580184842,0.06,500
20260831,100,JS,location,0.2,0.09015495630033274,0.09130918923398737,0.7252217714895215,0.734506617128712,0.47716427435526054,1.0732463966719006,0.06,500
20260831,100,JS,location,0.3,0.09667593903651134,0.0977978333908942,0.7776776634987175,0.786702372117057,0.4830449655636542,1.134440082997883,0.112,500
20260831,100,JS,location,0.4,0.10729721046407723,0.10675751587368175,0.8631169737293181,0.8587755788357744,0.5298728628936411,1.267986632632553,0.212,500
20260831,100,JS,location,0.5,0.1144285883189077,0.1165918060275733,0.9204829876821441,0.9378842781178001,0.6252854042377652,1.3450578952386432,0.342,500
20260831,100,JS,location,0.6,0.12352965920616207,0.12515453488839628,0.9936935467258288,1.0067643225220542,0.6389767526339698,1.4759034989989452,0.492,500
20260831,100,JS,location,0.8,0.15459195937475714,0.1562917020391995,1.243563961833829,1.2572369803429475,0.8598602539430568,1.7735863271944452,0.856,500
20260831,100,JS,location,1.0,0.18836007679241107,0.18921675820695583,1.5152004301819013,1.5220917208946225,1.024851355872046,2.06868292982826,0.98,500
20260831,100,JS,scale,0.0,0.08539898305474741,0.08685969150492331,0.6869639154174707,0.6987141021330775,0.42371978520072884,1.0290428723693692,0.038,500
20260831,100,JS,scale,0.05,0.08738083914991186,0.08865786108971513,0.7029063022495873,0.7131788834965895,0.42935861193921737,1.078804610163469,0.046,500
20260831,100,JS,scale,0.1,0.09218785415933631,0.09350876028870829,0.7415747469338497,0.7522003400506974,0.46941154750962377,1.105823224171773,0.072,500
20260831,100,JS,scale,0.2,0.10094352206066304,0.10151856487208705,0.8120068257296184,0.8166325677131646,0.5019990645659133,1.1843541761764254,0.156,500
20260831,100,JS,scale,0.3,0.10995890691513739,0.11088913428643916,0.8845281117811714,0.8920110186538245,0.5639798934623085,1.298284729460407,0.264,500
20260831,100,JS,scale,0.4,0.1223270266520684,0.12268573398729536,0.9840193663244174,0.9869048690163933,0.6236507829772944,1.372967737412032,0.474,500
20260831,100,JS,scale,0.5,0.12819744233838065,0.13134087379184736,1.0312419865564628,1.0565282827379472,0.6884652344040406,1.5137384874707231,0.574,500
20260831,100,JS,scale,0.6,0.14109217957508283,0.14265032092762556,1.1349694416565492,1.1475033951771716,0.7595928265612178,1.6169567158511624,0.734,500
20260831,100,JS,scale,0.8,0.16539896443352145,0.16647737069111773,1.3304973449204376,1.3391722279065044,0.9255867684753566,1.7638442799791412,0.936,500
20260831,100,JS,scale,1.0,0.18508536752311874,0.18930514663299702,1.4888581129666627,1.5228027323968547,1.0709531110109085,2.0848980687414063,0.99,500
20260831,100,MMD2,contamination,0.0,0.0062328622206963,0.008734091528555055,0.2727121252866035,0.38215070041029664,0.026766867934007052,1.268738384076474,0.064,500
20260831,100,MMD2,contamination,0.05,0.010088339312548156,0.012059857468950564,0.44140434316066907,0.5276659814635871,0.09726632192112684,1.390482359131139,0.102,500
20260831,100,MMD2,contamination,0.1,0.018292946975324742,0.021253193168032064,0.8003880513884749,0.9299104123840632,0.1905777112998745,2.4028759775821427,0.364,500
20260831,100,MMD2,contamination,0.2,0.05579190252850319,0.05994444284624929,2.441114174128396,2.6228040712081904,0.8827133256372806,5.4551353376660305,0.948,500
20260831,100,MMD2,contamination,0.3,0.11564380574703786,0.11915573858104159,5.059869274309522,5.213530085845633,2.227647325453522,9.177178326220734,1.0,500
20260831,100,MMD2,contamination,0.4,0.19929770835451133,0.2039514882439201,8.72005503821913,8.923676129030751,4.975472125679548,13.843867954128573,1.0,500
20260831,100,MMD2,contamination,0.5,0.30397400253870693,0.30957879781471054,13.300052741250123,13.545284478675645,7.67399613880861,20.26075207523306,1.0,500
20260831,100,MMD2,contamination,0.6,0.43584732518595554,0.4357743547453598,19.07002692234465,19.066834179872036,12.35312649320688,26.488680047570515,1.0,500
20260831,100,MMD2,contamination,0.8,0.7804263197112975,0.7841626550976358,34.14670704116637,34.310186342956236,27.283186749531406,41.43426487671268,1.0,500
20260831,100,MMD2,contamination,1.0,1.2060261824450391,1.2085035611585742,52.768367359985206,52.87676237822652,48.140492757577654,58.13133538512994,1.0,500
20260831,100,MMD2,location,0.0,0.006474370545932917,0.008830730040242525,0.28327906007797254,0.3863790136592745,0.035551248258779596,1.3889856350036223,0.058,500
20260831,100,MMD2,location,0.05,0.006806195361797163,0.009650718906593582,0.2977976949447425,0.4222567370126664,0.04776286957766234,1.4645789649535392,0.084,500
20260831,100,MMD2,location,0.1,0.007429219312609425,0.010768137473369245,0.3250574320790389,0.4711481742673244,0.0374680369225677,1.5936422285268763,0.106,500
20260831,100,MMD2,location,0.2,0.013716690842984325,0.0179273592537949,0.6001589284724566,0.7843921572090664,0.07142586836128677,2.5437737602651156,0.294,500
20260831,100,MMD2,location,0.3,0.02032297354203716,0.025849053855512096,0.8892096617167333,1.1309973113439145,0.11459146155119326,3.3205073580114863,0.444,500
20260831,100,MMD2,location,0.4,0.03542482034933048,0.039086841373765176,1.5499745868412256,1.7102023443394885,0.22070754285174365,4.240814501334152,0.708,500
20260831,100,MMD2,location,0.5,0.04790377704008342,0.05409173588047876,2.0959778001313363,2.3667252267224086,0.5615663174212051,5.390076274446281,0.89,500
20260831,100,MMD2,location,0.6,0.07415955790665019,0.07758976659385165,3.2447710106414283,3.394856070785558,0.9442753929710551,7.050509463106714,0.964,500
20260831,100,MMD2,location,0.8,0.12149933797495671,0.12577990013487886,5.316071735075862,5.503363088986677,2.2508026735859055,9.257750370720542,1.0,500
20260831,100,MMD2,location,1.0,0.1823568314158895,0.18582185947364754,7.978825344610685,8.130433888542745,4.298433080409959,12.414241780410563,1.0,500
20260831,100,MMD2,scale,0.0,0.006833061534693985,0.008835839785534694,0.29897319519640553,0.3866025850216695,0.03382178279073139,1.1586742820279734,0.058,500
20260831,100,MMD2,scale,0.05,0.006783153894938998,0.009435929309070034,0.2967895405569003,0.4128588511688884,0.035415727374065245,1.4233935954036148,0.078,500
20260831,100,MMD2,scale,0.1,0.008412648624229857,0.010744405353665226,0.3680863148210015,0.47010980111340667,0.03692767694127775,1.5408133871528864,0.098,500
20260831,100,MMD2,scale,0.2,0.014250570823652109,0.01663495267410478,0.6235182678931853,0.7278443092699045,0.08011191687968772,1.9896141320277987,0.228,500
20260831,100,MMD2,scale,0.3,0.02247274149189915,0.025022574015277816,0.9832704263736479,1.094835582469432,0.19394399421137445,2.5382591109440775,0.488,500
20260831,100,MMD2,scale,0.4,0.029547696781387467,0.033217387192989146,1.2928274204136205,1.4533907436279052,0.3818909461226928,3.2780432943814355,0.668,500
20260831,100,MMD2,scale,0.5,0.03987292152904498,0.04249123250194119,1.744596428822882,1.8591577851944,0.5635437658702026,4.178372977322621,0.808,500
20260831,100,MMD2,scale,0.6,0.05243873556230988,0.054989605389030104,2.294399990914949,2.406010533093214,0.9046516039940397,4.536159860601268,0.94,500
20260831,100,MMD2,scale,0.8,0.07750670654491132,0.08123460927539602,3.3912218684446636,3.55433220852509,1.415938476790479,6.529164320246392,0.99,500
20260831,100,MMD2,scale,1.0,0.09992087963365864,0.10381268250152197,4.371929697871256,4.542211310669836,2.203614976616411,7.755620921884984,1.0,500
20260831,100,TV,contamination,0.0,0.28,0.28676,0.7777777777777779,0.7965555555555557,0.5833333333333334,1.0423611111111106,0.038,500
20260831,100,TV,contamination,0.05,0.30000000000000004,0.30424,0.8333333333333335,0.8451111111111111,0.638888888888889,1.0833333333333335,0.078,500
20260831,100,TV,contamination,0.1,0.32999999999999996,0.32584,0.9166666666666666,0.9051111111111112,0.6944444444444444,1.138888888888889,0.196,500
20260831,100,TV,contamination,0.2,0.37,0.37307999999999997,1.027777777777778,1.0363333333333336,0.8055555555555556,1.277777777777778,0.584,500
20260831,100,TV,contamination,0.3,0.42000000000000004,0.42258,1.1666666666666667,1.1738333333333335,0.9444444444444445,1.4166666666666667,0.934,500
20260831,100,TV,contamination,0.4,0.49,0.48790000000000006,1.3611111111111112,1.3552777777777778,1.1111111111111112,1.6388888888888888,0.998,500
20260831,100,TV,contamination,0.5,0.56,0.5579400000000001,1.5555555555555558,1.5498333333333334,1.3055555555555556,1.777777777777778,1.0,500
20260831,100,TV,contamination,0.6,0.63,0.62676,1.75,1.741,1.5000000000000002,1.9722222222222223,1.0,500
20260831,100,TV,contamination,0.8,0.7899999999999999,0.7869400000000001,2.194444444444444,2.1859444444444445,1.9854166666666668,2.388888888888889,1.0,500
20260831,100,TV,contamination,1.0,0.97,0.9672000000000001,2.6944444444444446,2.686666666666667,2.583333333333333,2.7777777777777777,1.0,500
20260831,100,TV,location,0.0,0.29,0.2861,0.8055555555555556,0.7947222222222223,0.5833333333333334,1.0555555555555556,0.04,500
20260831,100,TV,location,0.05,0.29000000000000004,0.29044,0.8055555555555557,0.8067777777777778,0.5833333333333334,1.0555555555555556,0.046,500
20260831,100,TV,location,0.1,0.29000000000000004,0.28834000000000004,0.8055555555555557,0.8009444444444445,0.611111111111111,1.0423611111111106,0.042,500
20260831,100,TV,location,0.2,0.29000000000000004,0.29602,0.8055555555555557,0.8222777777777778,0.6111111111111112,1.0701388888888883,0.064,500
20260831,100,TV,location,0.3,0.30999999999999994,0.30634000000000006,0.8611111111111109,0.8509444444444445,0.6388888888888888,1.1111111111111112,0.098,500
20260831,100,TV,location,0.4,0.31999999999999995,0.31834,0.8888888888888888,0.8842777777777778,0.6520833333333335,1.138888888888889,0.164,500
20260831,100,TV,location,0.5,0.33,0.335,0.9166666666666667,0.9305555555555557,0.6944444444444444,1.1666666666666667,0.252,500
20260831,100,TV,location,0.6,0.35000000000000003,0.35434000000000004,0.9722222222222223,0.9842777777777778,0.7222222222222223,1.2222222222222223,0.436,500
20260831,100,TV,location,0.8,0.39999999999999997,0.39826,1.1111111111111112,1.106277777777778,0.8611111111111112,1.3888888888888888,0.748,500
20260831,100,TV,location,1.0,0.45,0.44938,1.25,1.2482777777777778,1.0,1.527777777777778,0.956,500
20260831,100,TV,scale,0.0,0.29,0.28656,0.8055555555555556,0.7960000000000002,0.5833333333333334,1.027777777777778,0.034,500
20260831,100,TV,scale,0.05,0.29,0.28778000000000004,0.8055555555555556,0.7993888888888889,0.5833333333333334,1.027777777777778,0.048,500
20260831,100,TV,scale,0.1,0.3,0.29719999999999996,0.8333333333333334,0.8255555555555557,0.5965277777777778,1.0555555555555556,0.052,500
20260831,100,TV,scale,0.2,0.31,0.30860000000000004,0.8611111111111112,0.8572222222222223,0.6388888888888888,1.1111111111111112,0.106,500
20260831,100,TV,scale,0.3,0.32,0.32212,0.888888888888889,0.8947777777777778,0.6944444444444444,1.138888888888889,0.182,500
20260831,100,TV,scale,0.4,0.33999999999999997,0.34148,0.9444444444444444,0.9485555555555557,0.7076388888888889,1.1944444444444446,0.32,500
20260831,100,TV,scale,0.5,0.36,0.35846,1.0,0.9957222222222223,0.7500000000000001,1.2222222222222223,0.474,500
20260831,100,TV,scale,0.6,0.37,0.37163999999999997,1.027777777777778,1.0323333333333335,0.8055555555555556,1.3055555555555556,0.556,500
20260831,100,TV,scale,0.8,0.41000000000000003,0.41086,1.138888888888889,1.1412777777777778,0.9166666666666666,1.3888888888888888,0.854,500
20260831,100,TV,scale,1.0,0.44,0.44386000000000003,1.2222222222222223,1.2329444444444446,0.9722222222222222,1.4722222222222223,0.964,500
20260831,100,W1,contamination,0.0,0.15983262243735463,0.17457238619289675,0.5361363547632427,0.5855788470996558,0.29246066936934356,1.145798586067372,0.05,500
20260831,100,W1,contamination,0.05,0.23292751376770143,0.24797282693215247,0.7813230256196713,0.8317904410524736,0.4144891095175115,1.5560298418385903,0.232,500
20260831,100,W1,contamination,0.1,0.34572050826223466,0.35387828364506907,1.159671475322618,1.1870356009312333,0.5180991658716301,2.0145438295357754,0.636,500
20260831,100,W1,contamination,0.2,0.6230906316314623,0.6283735911456518,2.090071068319935,2.1077920229855547,1.1047346109934093,3.218550825762706,0.988,500
20260831,100,W1,contamination,0.3,0.9092065932751672,0.9165801411616736,3.0498073623005886,3.0745409055864292,1.8403304709598316,4.289353199530709,1.0,500
20260831,100,W1,contamination,0.4,1.2180191908458649,1.2160862004976982,4.08567637227954,4.079192424364184,2.8437428161383864,5.265823668000456,1.0,500
20260831,100,W1,contamination,0.5,1.488434585212593,1.5000621990265108,4.9927472918251805,5.031750509001523,3.8050493269426404,6.31981035728078,1.0,500
20260831,100,W1,contamination,0.6,1.7982077755625367,1.8006482116352547,6.031838476997301,6.040024581186216,4.80549010761976,7.185897025663018,1.0,500
20260831,100,W1,contamination,0.8,2.4075686276011234,2.397401444581251,8.075854904716492,8.041750500000102,6.909708482669271,9.08463848181489,1.0,500
20260831,100,W1,contamination,1.0,3.012998470131194,3.009219615177069,10.106685306477422,10.094009661860019,9.386048703088306,10.744172825334436,1.0,500
20260831,100,W1,location,0.0,0.15753896816164623,0.17298099184202406,0.52844260974603,0.580240735559866,0.29227671141086525,1.1585964505630888,0.054,500
20260831,100,W1,location,0.05,0.16100235283636616,0.17353636101396505,0.5400600530835127,0.5821036443881876,0.29466043748008447,1.0468762335752522,0.04,500
20260831,100,W1,location,0.1,0.18809256732387886,0.20310695945985258,0.6309304187423259,0.6812941138754762,0.3176443461970559,1.3933160172618233,0.132,500
20260831,100,W1,location,0.2,0.22599330734544268,0.2479331600585145,0.7580631923158487,0.8316573840287397,0.3331263113869604,1.649906349877838,0.286,500
20260831,100,W1,location,0.3,0.31906291970349593,0.32959397042492283,1.070252293313875,1.1055772417475127,0.4365796572894822,1.9468236156223566,0.552,500
20260831,100,W1,location,0.4,0.41431792683188073,0.4129146595012712,1.3897719978396226,1.3850649322861797,0.5567363332435721,2.254721519511444,0.808,500
20260831,100,W1,location,0.5,0.5003736985286245,0.5044642107730782,1.6784341435283938,1.692155199282925,0.867308874866844,2.595376231039864,0.948,500
20260831,100,W1,location,0.6,0.5979622863382337,0.5966288369188137,2.005781520658762,2.001308649600983,1.1283368982024147,2.8582153826815184,0.99,500
20260831,100,W1,location,0.8,0.7982293775935763,0.7977932798891253,2.6775496906815013,2.6760868614416404,1.722895177038289,3.6353272834991133,1.0,500
20260831,100,W1,location,1.0,1.0032272664840116,1.003226517204983,3.3651866649603623,3.3651841516078256,2.4709687617906817,4.229514177146796,1.0,500
20260831,100,W1,scale,0.0,0.1659082192701175,0.179483226783425,0.556516101333473,0.6020515804683466,0.28802805065738923,1.1350588841828082,0.054,500
20260831,100,W1,scale,0.05,0.16621941216001243,0.18191371802730694,0.5575599547037817,0.610204326108803,0.30914238531520527,1.172609587420682,0.076,500
20260831,100,W1,scale,0.1,0.18254828125721512,0.1937255095893924,0.6123328804161886,0.6498253419862207,0.32226138746687566,1.235028851908033,0.086,500
20260831,100,W1,scale,0.2,0.2347688989032129,0.24206309025007433,0.7874996965596435,0.8119670493441767,0.37294526615808243,1.4097715555890702,0.22,500
20260831,100,W1,scale,0.3,0.29043180734593316,0.3004003278002218,0.9742131995536701,1.0076512182587682,0.5295935605632669,1.6509904897325547,0.466,500
20260831,100,W1,scale,0.4,0.3589327699211052,0.36374687402875105,1.2039901738207381,1.2201384180800454,0.5970967876569386,1.8695308789580196,0.756,500
20260831,100,W1,scale,0.5,0.43482118163447847,0.4330485924984094,1.4585473211936217,1.4526014168881507,0.8099899898456877,2.1100347116607217,0.898,500
20260831,100,W1,scale,0.6,0.5124405438885055,0.5192278096561321,1.7189107019811216,1.7416776432473884,1.0404134522236799,2.498929249218422,0.982,500
20260831,100,W1,scale,0.8,0.669726242149056,0.6646546732227356,2.2465037529858005,2.229491878716181,1.465175958583025,2.9851122938766763,1.0,500
20260831,100,W1,scale,1.0,0.8280724466843571,0.8277054512844709,2.777654125141055,2.776423089993728,1.9063216039003836,3.7465365050645665,1.0,500
20260832,100,JS,contamination,0.0,0.08625283321650679,0.08766481021113953,0.6925304122238509,0.7038672805176621,0.40655666886799924,1.074292587053799,0.042,500
20260832,100,JS,contamination,0.05,0.10181149754095525,0.1031263577549315,0.8174520851295561,0.8280091955692331,0.49578122566197663,1.177397528674526,0.148,500
20260832,100,JS,contamination,0.1,0.11525108595026032,0.1153160791450249,0.9253595399241392,0.925881375118226,0.5946048279763197,1.3218311862327232,0.312,500
20260832,100,JS,contamination,0.2,0.1478956793135111,0.14913122595004505,1.1874654077045559,1.197385703532669,0.7948287480495145,1.6441179202250733,0.826,500
20260832,100,JS,contamination,0.3,0.19160301552605336,0.18977644002495095,1.5383948605203228,1.5237291499857921,1.093239109710658,1.982144046355759,0.996,500
20260832,100,JS,contamination,0.4,0.2289799607713356,0.23022984699076354,1.8384971334904108,1.848532562895966,1.3406131372754546,2.4058889406604913,1.0,500
20260832,100,JS,contamination,0.5,0.27774403989840724,0.2781797166285774,2.230027551219628,2.233525632085954,1.6830136034294576,2.783141068878457,1.0,500
20260832,100,JS,contamination,0.6,0.3296674024478268,0.3317326934462464,2.6469240904919906,2.6635064655069374,2.0991272278148783,3.2494083747490916,1.0,500
20260832,100,JS,contamination,0.8,0.46631801194705336,0.46697447052689856,3.744101996400234,3.7493727511563923,3.1678802637524583,4.374073094501927,1.0,500
20260832,100,JS,contamination,1.0,0.6555647996183278,0.6527723457086634,5.263578528249921,5.2411577081439695,4.85165823441063,5.565330259703436,1.0,500
20260832,100,JS,location,0.0,0.08630687044378837,0.08868971397333622,0.6929642811402588,0.7120963090429305,0.4074046987128901,1.080460583152766,0.066,500
20260832,100,JS,location,0.05,0.08519423055311201,0.08677562575273655,0.6840308127147909,0.6967279523755344,0.39998414784931713,1.0662709990779793,0.05,500
20260832,100,JS,location,0.1,0.08871394236029054,0.0882970807041997,0.7122908405635691,0.7089438273262386,0.42167617386547795,1.0527622728576527,0.044,500
20260832,100,JS,location,0.2,0.08955703838381465,0.09092579532774041,0.719060121234615,0.7300499725271724,0.42246343150141985,1.0926226579540563,0.062,500
20260832,100,JS,location,0.3,0.09523241943666741,0.09740540853782148,0.7646281777666684,0.7820752688576097,0.4679547402362961,1.1899532417315564,0.112,500
20260832,100,JS,location,0.4,0.10530161476370828,0.10715168349003157,0.8454744958591339,0.860328835246074,0.5338585968112926,1.2864459686038334,0.222,500
20260832,100,JS,location,0.5,0.11476242150910201,0.11638340203142263,0.9214360167857744,0.9344509899462698,0.5731799021999624,1.3581128078246774,0.376,500
20260832,100,JS,location,0.6,0.12584539999903033,0.1289060306481583,1.0104220752846533,1.0349961063751463,0.657259090340166,1.5182536395111554,0.514,500
20260832,100,JS,location,0.8,0.15452970754179274,0.15607203237169004,1.240730513699443,1.2531139544561163,0.8362933873469611,1.7258739458334509,0.88,500
20260832,100,JS,location,1.0,0.18459253679363694,0.187010959843621,1.4821072054323996,1.5015249039505816,1.0574600979852187,2.021476729935468,0.988,500
20260832,100,JS,scale,0.0,0.08589347853205626,0.08757489745510137,0.6896451267384174,0.7031453643129273,0.4170724601805292,1.0852009924311803,0.054,500
20260832,100,JS,scale,0.05,0.08665484134081913,0.08829025544039353,0.6957581653499254,0.7088890267755672,0.45356589797660163,1.014618814123631,0.034,500
20260832,100,JS,scale,0.1,0.09315803764092884,0.09411129304138083,0.7479728120639964,0.7556265705645728,0.46000404461416217,1.0972096183344349,0.084,500
20260832,100,JS,scale,0.2,0.10097122558054002,0.10187784117824956,0.8107054790712274,0.8179847631271419,0.4961762603418345,1.1878475686377612,0.146,500
20260832,100,JS,scale,0.3,0.10588816690175674,0.10853266485195281,0.8501839665954035,0.8714168372998051,0.5623578849285668,1.2468706218108379,0.236,500
20260832,100,JS,scale,0.4,0.12077126919122784,0.12106251356005394,0.9696815016830351,0.9720199243791885,0.6457863487340437,1.3750037555823866,0.43,500
20260832,100,JS,scale,0.5,0.128954679149992,0.13057446911214032,1.0353867088141921,1.0483921228785262,0.7267643068820508,1.4503991354132628,0.566,500
20260832,100,JS,scale,0.6,0.1441918875532396,0.14458896426569098,1.1577273882229973,1.1609155466765075,0.7745044752441367,1.5986627512354046,0.746,500
20260832,100,JS,scale,0.8,0.16560953601327938,0.1660477159566654,1.3296912804659975,1.3332094598173891,0.928541805874233,1.7895784411075313,0.954,500
20260832,100,JS,scale,1.0,0.18934577139011177,0.18957223246403276,1.5202712794893134,1.5220895522929616,1.092872480004092,2.0153718317370335,0.994,500
20260832,100,MMD2,contamination,0.0,0.006562327079774666,0.008580648933816985,0.25879660685336464,0.33839258569050606,0.03880263241782803,1.1904373902643541,0.04,500
20260832,100,MMD2,contamination,0.05,0.011013810304806748,0.012510237783177306,0.43434847132131704,0.49336265167176285,0.07352491649222648,1.252019492184858,0.078,500
20260832,100,MMD2,contamination,0.1,0.019190535989594415,0.02203833445708194,0.7568116519384076,0.8691194615657952,0.2096061213661523,2.011813883957449,0.338,500
20260832,100,MMD2,contamination,0.2,0.054481728143146724,0.057429168480420685,2.1485802532472955,2.264817610653661,0.7680061922818708,4.583027356377734,0.936,500
20260832,100,MMD2,contamination,0.3,0.11332143637837483,0.11693815766707508,4.4690249147837156,4.611656512701887,2.0216346755782078,8.183822981455588,0.998,500
20260832,100,MMD2,contamination,0.4,0.20134604839180842,0.2059459058716475,7.940426238084224,8.121829495392193,4.490098118961628,12.862106003321788,1.0,500
20260832,100,MMD2,contamination,0.5,0.3057892822082257,0.30736158901299004,12.05932403026948,12.12133064180513,7.209272343704374,17.789637292602656,1.0,500
20260832,100,MMD2,contamination,0.6,0.43353718686395615,0.43509399895673717,17.09728142794698,17.158676978979752,11.510953100918258,23.52304493591128,1.0,500
20260832,100,MMD2,contamination,0.8,0.7719122733266977,0.7745252282932766,30.44168245455328,30.54472880853577,23.528143991576243,38.00594917205012,1.0,500
20260832,100,MMD2,contamination,1.0,1.2038537926816324,1.2034004953156223,47.47603600158534,47.45815944365201,42.825453002334704,51.58035980071514,1.0,500
20260832,100,MMD2,location,0.0,0.006693840199256562,0.009052322974342407,0.26398305194591626,0.35699385925472876,0.04079654401830501,1.1211053813526162,0.044,500
20260832,100,MMD2,location,0.05,0.006617177722047951,0.009222468308310245,0.2609597358671263,0.3637038318860108,0.038493067747285045,1.3302283121921323,0.056,500
20260832,100,MMD2,location,0.1,0.008082887588157894,0.010817849768824613,0.3187625145719295,0.42662043198818994,0.04180154188511423,1.4719861987739185,0.056,500
20260832,100,MMD2,location,0.2,0.012459329518028639,0.016576363137724336,0.4913549970515182,0.6537172685637541,0.05384393555143092,2.0373820162192504,0.21,500
20260832,100,MMD2,location,0.3,0.02091531655259804,0.02618840398103138,0.8248313272526258,1.0327845605386665,0.09210519237008039,2.9793345831970433,0.408,500
20260832,100,MMD2,location,0.4,0.03500797559991753,0.039872305702139545,1.3805994714873515,1.5724326595875955,0.18882757681248064,4.116329347845523,0.648,500
20260832,100,MMD2,location,0.5,0.04995915592267075,0.054100385846324386,1.9702248724989375,2.1335413666956855,0.46797058739253,5.010041737665583,0.846,500
20260832,100,MMD2,location,0.6,0.07568745836915147,0.080295706880164,2.9848645410652543,3.1665987130578004,0.9763634552601443,6.485934282628505,0.972,500
20260832,100,MMD2,location,0.8,0.12153396944262951,0.124928914649937,4.792900220732831,4.9267856990736085,1.9828745081068535,8.738278441439187,1.0,500
20260832,100,MMD2,location,1.0,0.18159251021540346,0.1840216851050975,7.161411630726746,7.257210302640521,3.6963528058428676,11.662673163538846,1.0,500
20260832,100,MMD2,scale,0.0,0.006556628725248648,0.008878872957281451,0.25857188248378454,0.3501535607861595,0.0382798270926608,1.0485149702622911,0.034,500
20260832,100,MMD2,scale,0.05,0.007306995499008484,0.010006183507034219,0.28816388126468345,0.39461098291697394,0.045531699355053294,1.435494967312078,0.066,500
20260832,100,MMD2,scale,0.1,0.008488520007558398,0.010657384351606954,0.33475932370601125,0.42029220345151275,0.060561064150326874,1.228487690480529,0.052,500
20260832,100,MMD2,scale,0.2,0.015060604957187917,0.017524257731084947,0.5939407488681638,0.6910991151913684,0.06894461331673862,1.970767405071352,0.206,500
20260832,100,MMD2,scale,0.3,0.020686601974015784,0.02334843988130885,0.8158115761558825,0.920785712621016,0.14425153700567447,2.261527024708445,0.398,500
20260832,100,MMD2,scale,0.4,0.03001776780372606,0.033645146051220653,1.1838020809507153,1.3268539542897595,0.2871012457478284,2.9231599202588714,0.626,500
20260832,100,MMD2,scale,0.5,0.040842997097579437,0.04292136681414719,1.610713537146388,1.6926776062785522,0.4543479489982604,3.758565782032777,0.782,500
20260832,100,MMD2,scale,0.6,0.05286509147978696,0.056996268244976056,2.084825417819827,2.2477454484957606,0.722955032404089,4.666464791579862,0.918,500
20260832,100,MMD2,scale,0.8,0.07585529045959061,0.0806305791660367,2.991483286976384,3.179804975144338,1.2850530924771353,5.629328338709351,0.992,500
20260832,100,MMD2,scale,1.0,0.10303993003074746,0.10494957629982007,4.063556104137561,4.138866275166577,1.6962683556085973,6.927387087851904,0.998,500
20260832,100,TV,contamination,0.0,0.28,0.28542,0.7777777777777779,0.7928333333333334,0.5555555555555556,1.027777777777778,0.03,500
20260832,100,TV,contamination,0.05,0.30000000000000004,0.3045,0.8333333333333335,0.8458333333333333,0.6388888888888888,1.0833333333333335,0.104,500
20260832,100,TV,contamination,0.1,0.32000000000000006,0.32504,0.8888888888888891,0.902888888888889,0.6666666666666667,1.138888888888889,0.194,500
20260832,100,TV,contamination,0.2,0.37,0.3732,1.027777777777778,1.0366666666666668,0.8055555555555556,1.3055555555555556,0.588,500
20260832,100,TV,contamination,0.3,0.42000000000000004,0.42646000000000006,1.1666666666666667,1.184611111111111,0.9444444444444448,1.4444444444444444,0.91,500
