provider,scenario_id,perturbation_family,lambda,sample_size,reference_n,median_rho,mean_rho,sd_rho,median_mmd2,exceedance_rate,relative_deviation_vs_reference,exceedance_agreement_vs_reference
openai,EX04,surface,0.25,3,30,1.2096780412893235,1.2328947454288819,0.2864232523795369,0.5231966430636691,0.769,0.808028148536278,0.769
openai,EX04,surface,0.25,5,30,1.518625343806759,1.5645050172890087,0.346796610837487,0.406115632225731,0.971,0.7589992469239278,0.971
openai,EX04,surface,0.25,7,30,1.861313159842993,1.8922801813617929,0.3759563190784237,0.36202578096205196,0.999,0.7046158388822167,0.999
openai,EX04,surface,0.25,10,30,2.341020075031812,2.3841287860213964,0.4012942864936734,0.3223713957739668,1.0,0.6284879589625358,1.0
openai,EX04,surface,0.25,15,30,3.25476939909651,3.2835071117280963,0.44526084335829996,0.2961011847120248,1.0,0.4834790032510963,1.0
openai,EX04,surface,0.25,20,30,4.31374079337599,4.330612251449209,0.44877829609470415,0.28546871771144283,1.0,0.3154237916426642,1.0
openai,EX04,surface,0.25,25,30,5.120136492324214,5.131565379911598,0.3947655801826991,0.2759856036595432,1.0,0.18745149649008375,1.0
openai,EX04,surface,0.25,30,30,6.301330283924064,6.309858564290261,0.29423914125243533,0.2704526281005,1.0,0.0,1.0
openai,EX04,surface,0.5,3,30,1.0228614086410737,1.0442863171864434,0.17703337281259998,0.4423967676142926,0.56,0.7925335377754169,0.56
openai,EX04,surface,0.5,5,30,1.263615255109489,1.2861959153750995,0.2042083266554891,0.3379200210978229,0.952,0.7437015568522911,0.952
openai,EX04,surface,0.5,7,30,1.5106755109790142,1.5425401496962146,0.22288081090355671,0.2938266882981461,1.0,0.6935904500996686,1.0
openai,EX04,surface,0.5,10,30,1.911640485106921,1.933038056836608,0.23039591927833167,0.2632434544131651,1.0,0.6122629271766887,1.0
openai,EX04,surface,0.5,15,30,2.615997051331843,2.6407676633331145,0.2533463478968272,0.2379891571788597,1.0,0.46939864106242246,1.0
openai,EX04,surface,0.5,20,30,3.3911383244574993,3.408571557221326,0.2662943989182683,0.2244140191621003,1.0,0.31217712864531827,1.0
openai,EX04,surface,0.5,25,30,4.0294060057669165,4.045387444417302,0.24166368938290342,0.21719304759904323,1.0,0.1827176176354363,1.0
openai,EX04,surface,0.5,30,30,4.93024943729856,4.946919178700319,0.21108107524208036,0.2116059399251251,1.0,0.0,1.0
openai,EX04,surface,0.75,3,30,1.5618131018175156,1.5916404339306571,0.31708649970752073,0.6754982268611281,0.986,0.8510839922137056,0.986
openai,EX04,surface,0.75,5,30,2.1574386793240947,2.181372415219674,0.37767138171345593,0.5769491315386879,1.0,0.7942921884860598,1.0
openai,EX04,surface,0.75,7,30,2.7571003494106927,2.766766770246134,0.43033150231426387,0.5362565680620602,1.0,0.7371155507514686,1.0
openai,EX04,surface,0.75,10,30,3.6103978163813237,3.619299217543595,0.4535642346326463,0.4971717226091336,1.0,0.6557552061061649,1.0
openai,EX04,surface,0.75,15,30,5.220400431777632,5.2339373956336095,0.536446509432097,0.4749235853543452,1.0,0.502244416798979,1.0
openai,EX04,surface,0.75,20,30,6.997078419194567,7.007463568287405,0.536541858601865,0.4630428900876667,1.0,0.3328414372106878,1.0
openai,EX04,surface,0.75,25,30,8.387336788277707,8.431862373066847,0.4973211475873079,0.45209423812800614,1.0,0.20028285777860425,1.0
openai,EX04,surface,0.75,30,30,10.48787920811598,10.493794133708604,0.38591178913099994,0.450138997200633,1.0,0.0,1.0
openai,EX04,surface,1.0,3,30,0.9448744740816513,0.9807740629400664,0.21913545254546057,0.40866671633484075,0.396,0.8007868877844952,0.396
openai,EX04,surface,1.0,5,30,1.1765544589148436,1.2183436106524512,0.2456245869654433,0.31463794534895206,0.839,0.7519405149776532,0.839
openai,EX04,surface,1.0,7,30,1.408742474455804,1.4556543414928016,0.25955213740512995,0.2740006923565167,0.995,0.7029870312463744,0.995
openai,EX04,surface,1.0,10,30,1.8145261139197668,1.8531131581899436,0.29145738734212523,0.24987026905554333,1.0,0.6174334218292945,1.0
openai,EX04,surface,1.0,15,30,2.480208367982877,2.525084738837917,0.3362095610356994,0.2256358426794436,1.0,0.4770839497923509,1.0
openai,EX04,surface,1.0,20,30,3.2409703974050856,3.2812029241722254,0.35538281358449364,0.21447641566889442,1.0,0.3166882827553291,1.0
openai,EX04,surface,1.0,25,30,3.8449811333860007,3.881959451935606,0.32878350163903947,0.207252177895631,1.0,0.18934135802939178,1.0
openai,EX04,surface,1.0,30,30,4.743033546203048,4.765989388541283,0.30653835353478004,0.20357064777449252,1.0,0.0,1.0
openai,EX05,semantic,0.25,3,30,0.8335418792304328,0.8554777776121614,0.19758917292290568,0.3623603537102764,0.212,0.6896371394703885,0.212
openai,EX05,semantic,0.25,5,30,0.9839211637425136,1.006057544116524,0.21876786661303677,0.2527526572180595,0.47,0.6336445780064633,0.47
openai,EX05,semantic,0.25,7,30,1.1134806243782083,1.1434349868983344,0.232896538475582,0.20052442699393302,0.694,0.5854041166529294,0.694
openai,EX05,semantic,0.25,10,30,1.319933676075952,1.3366129758348568,0.23372237537180918,0.16778275390177655,0.951,0.508532922431546,0.951
openai,EX05,semantic,0.25,15,30,1.584946409349996,1.5954501736157658,0.22360141881094409,0.1400488582140219,1.0,0.4098574844899747,1.0
openai,EX05,semantic,0.25,20,30,1.9025924093622792,1.9162298587287525,0.22295752539786676,0.1258010986248722,1.0,0.2915844574758789,1.0
openai,EX05,semantic,0.25,25,30,2.2926735271886516,2.298593928326096,0.21225688780999802,0.11821358607746169,1.0,0.1463407755639921,1.0
openai,EX05,semantic,0.25,30,30,2.6857011106549757,2.688080970534094,0.19523613554578184,0.11224774638544543,1.0,0.0,1.0
openai,EX05,semantic,0.5,3,30,1.184727610105685,1.2171508580467405,0.19786790277414903,0.5150290903734507,0.891,0.8351386341962548,0.891
openai,EX05,semantic,0.5,5,30,1.6474334656924827,1.6802606594865397,0.24119890812761413,0.4231977127719345,1.0,0.7707505683938335,1.0
openai,EX05,semantic,0.5,7,30,2.1055527395957667,2.133604116207448,0.26733471553915816,0.3791846462067724,1.0,0.7070007506699282,1.0
openai,EX05,semantic,0.5,10,30,2.761143501360146,2.783886548815201,0.3076228349796293,0.35098146897309807,1.0,0.6157716888409802,1.0
openai,EX05,semantic,0.5,15,30,3.687391259087333,3.7036467187834408,0.3048451764477831,0.3258248560185281,1.0,0.48687921675793444,1.0
openai,EX05,semantic,0.5,20,30,4.72718921964789,4.735819703467104,0.3294025893228865,0.31256594650174535,1.0,0.3421856091508066,1.0
openai,EX05,semantic,0.5,25,30,5.954135276311247,5.960455912203646,0.35049221130338354,0.30700388636063924,1.0,0.17144931420534135,1.0
openai,EX05,semantic,0.5,30,30,7.186205235713089,7.1964889575782145,0.35081226614100275,0.3003444201485863,1.0,0.0,1.0
openai,EX05,semantic,0.75,3,30,2.376747647777618,2.3817524784364785,0.23505935065848046,1.0332283713493842,1.0,0.8763029183864779,1.0
openai,EX05,semantic,0.75,5,30,3.595300437146542,3.610171871199094,0.300767263461708,0.9235716970753631,1.0,0.8128837228408784,1.0
openai,EX05,semantic,0.75,7,30,4.893127982746022,4.9182288235222185,0.34972270850918985,0.8811933171230923,1.0,0.7453386976134813,1.0
openai,EX05,semantic,0.75,10,30,6.687861020333653,6.707653050717792,0.4061683796945229,0.8501243358225804,1.0,0.6519323827981302,1.0
openai,EX05,semantic,0.75,15,30,9.357435779902715,9.365459103065255,0.4287243670919872,0.8268406988750241,1.0,0.5129952065200409,1.0
openai,EX05,semantic,0.75,20,30,12.303303629662958,12.33346327840365,0.4493779196422632,0.8135053549623733,1.0,0.35967844351612177,1.0
openai,EX05,semantic,0.75,25,30,15.646060205083822,15.663846587953605,0.47908126575958576,0.806733650863424,1.0,0.18570573197873755,1.0
openai,EX05,semantic,0.75,30,30,19.214258063124767,19.223399826594427,0.4754044116108017,0.8030518204343853,1.0,0.0,1.0
openai,EX05,semantic,1.0,3,30,2.3176082971596825,2.317516323657051,0.2180011015117385,1.0075190980158162,1.0,0.8708165971857308,1.0
openai,EX05,semantic,1.0,5,30,3.487554514946331,3.4835413245550733,0.271218047127685,0.8958935973006535,1.0,0.8056038372432555,1.0
openai,EX05,semantic,1.0,7,30,4.713114115188697,4.710698119572184,0.32493031951496193,0.8487749913322401,1.0,0.7372911893704317,1.0
openai,EX05,semantic,1.0,10,30,6.370051037587008,6.3674689854487445,0.3608830818611664,0.8097260680238278,1.0,0.6449335851340551,1.0
openai,EX05,semantic,1.0,15,30,8.8236034121629,8.821583923943958,0.39921041692310366,0.7796702626138323,1.0,0.5081726643524077,1.0
openai,EX05,semantic,1.0,20,30,11.541066222202272,11.552468676664681,0.4201388052469827,0.7631055411085643,1.0,0.3567013854256198,1.0
openai,EX05,semantic,1.0,25,30,14.668652529315718,14.679999551447972,0.4220712110358524,0.7563370876188232,1.0,0.18236983757804523,1.0
openai,EX05,semantic,1.0,30,30,17.94044936633057,17.95277490433854,0.4306224693612098,0.7498135226304796,1.0,0.0,1.0
openai,EX05,context_removal,0.25,3,30,0.7488064983620186,0.7859478512756873,0.21055802875690144,0.3255238811246378,0.136,0.7295254842300741,0.136
openai,EX05,context_removal,0.25,5,30,0.8957434944955083,0.9356823729518347,0.23306825665779543,0.23010130970084297,0.323,0.6764507406683814,0.323
openai,EX05,context_removal,0.25,7,30,1.0543720871683184,1.1104606694793908,0.27749713126747444,0.18987969255045622,0.597,0.6191529048666143,0.597
openai,EX05,context_removal,0.25,10,30,1.2747338676174724,1.3126215072368232,0.274006995491505,0.16203720132102695,0.897,0.5395565792583817,0.897
openai,EX05,context_removal,0.25,15,30,1.571204096221065,1.5931928079027657,0.29210514835263335,0.13883456147088113,0.996,0.4324693121243987,0.996
openai,EX05,context_removal,0.25,20,30,1.9188169172857572,1.9555097998356163,0.31733483784159994,0.1268738774877426,1.0,0.30690895753538794,1.0
openai,EX05,context_removal,0.25,25,30,2.328671188827893,2.364743617034903,0.3109924541765675,0.1200696779380398,1.0,0.1588665248453864,1.0
openai,EX05,context_removal,0.25,30,30,2.7684918715187816,2.7936482315051463,0.28695690884490405,0.11570795135450551,1.0,0.0,1.0
openai,EX05,context_removal,0.5,3,30,0.8485372698330218,0.8835237564059464,0.22863989324084527,0.3688792043861352,0.288,0.7464219133569598,0.288
openai,EX05,context_removal,0.5,5,30,1.0443934704381541,1.0778251469761615,0.27953898691141343,0.26828696704761046,0.555,0.6878919673283098,0.555
openai,EX05,context_removal,0.5,7,30,1.2485320972426046,1.2809845261294837,0.29351957612863994,0.22484556794413357,0.831,0.6268868892541355,0.831
openai,EX05,context_removal,0.5,10,30,1.4942492116693118,1.5339986464214395,0.3300559995327464,0.18994079194552604,0.973,0.5534564367013153,0.973
openai,EX05,context_removal,0.5,15,30,1.8700701325637108,1.9187881240355824,0.35076057898522234,0.16524292890956538,1.0,0.441145577262483,1.0
openai,EX05,context_removal,0.5,20,30,2.328061775274856,2.344210557311737,0.3494297297271772,0.15393351069571115,1.0,0.30427870224584547,1.0
openai,EX05,context_removal,0.5,25,30,2.8210281560066757,2.850140107354446,0.3653815659639373,0.1454563202271396,1.0,0.15695992668997824,1.0
openai,EX05,context_removal,0.5,30,30,3.3462562994550122,3.377528227519747,0.35611579075481803,0.13985537219751287,1.0,0.0,1.0
openai,EX05,context_removal,0.75,3,30,2.62862732022133,2.61853619519787,0.23290271934870638,1.1427264175464131,1.0,0.8792548180963784,1.0
openai,EX05,context_removal,0.75,5,30,4.017475108491498,4.0194054684815725,0.3129992121809496,1.0320212090126049,1.0,0.8154585250497842,1.0
openai,EX05,context_removal,0.75,7,30,5.496781993083082,5.4950474381699035,0.3708272231183661,0.989904121671689,1.0,0.7475070214276385,1.0
openai,EX05,context_removal,0.75,10,30,7.554157405761323,7.5660370874417735,0.4389874683078864,0.9602431970022733,1.0,0.6530021189879286,1.0
openai,EX05,context_removal,0.75,15,30,10.569259951484838,10.580497625171905,0.46543301689007804,0.9339197714449486,1.0,0.5145043172870757,1.0
openai,EX05,context_removal,0.75,20,30,13.948522200162786,13.93411775838842,0.48930350228622255,0.9222886669468322,1.0,0.3592789524064032,1.0
openai,EX05,context_removal,0.75,25,30,17.71904240519406,17.73218609224523,0.505962640672185,0.9136196321615424,1.0,0.18608127446800002,1.0
openai,EX05,context_removal,0.75,30,30,21.77003900925415,21.779961546402294,0.4704336463710328,0.9098696082811951,1.0,0.0,1.0
openai,EX05,context_removal,1.0,3,30,2.574277411254072,2.5752294325457545,0.1907056170415063,1.119099227685623,1.0,0.8754723777902356,1.0
openai,EX05,context_removal,1.0,5,30,3.887850595142462,3.902733703953986,0.24100267000981088,0.9987228702870231,1.0,0.8119298300939314,1.0
openai,EX05,context_removal,1.0,7,30,5.308324243231962,5.317141618136564,0.3037548172797326,0.9559651545499532,1.0,0.7432160989960683,1.0
openai,EX05,context_removal,1.0,10,30,7.211677356912153,7.225003316011491,0.34875944296435873,0.9167090052517006,1.0,0.651143645407362,1.0
openai,EX05,context_removal,1.0,15,30,10.098962112976984,10.103227993070215,0.37931244769366906,0.8923633661841806,1.0,0.511474663446285,1.0
openai,EX05,context_removal,1.0,20,30,13.261216638607511,13.267933948683625,0.3974655433709608,0.8768434132450056,1.0,0.35850434440557216,1.0
openai,EX05,context_removal,1.0,25,30,16.86947176681838,16.865727608659615,0.40534053338095655,0.8698145327448542,1.0,0.18395927421308048,1.0
openai,EX05,context_removal,1.0,30,30,20.672340526327176,20.67917042284962,0.40194264153831827,0.8639917626674565,1.0,0.0,1.0
openai,EX05,surface,0.25,3,30,1.2920038920857029,1.3045967578617184,0.2526653927636262,0.5616646253736739,0.89,0.816887504167902,0.89
openai,EX05,surface,0.25,5,30,1.7309086929144064,1.752877503794945,0.34168381599717323,0.4446410826980071,0.995,0.7546826191789776,0.995
openai,EX05,surface,0.25,7,30,2.181845864659942,2.2002586297921853,0.3899850258747611,0.3929241176013584,1.0,0.6907724162085401,1.0
openai,EX05,surface,0.25,10,30,2.7993370505769124,2.819962691913558,0.4417667761371305,0.3558364241765468,1.0,0.603256927361949,1.0
openai,EX05,surface,0.25,15,30,3.6768248106916497,3.6892028611049845,0.44696089018124724,0.324891184681464,1.0,0.4788927711848804,1.0
openai,EX05,surface,0.25,20,30,4.707562837506218,4.710098500047622,0.44513883611410315,0.31126823269646353,1.0,0.3328088361478272,1.0
openai,EX05,surface,0.25,25,30,5.8354865552188535,5.8531676016156124,0.40888590472176095,0.3008861855028833,1.0,0.1729510150346388,1.0
openai,EX05,surface,0.25,30,30,7.055793140793538,7.06182706004187,0.2497370489844083,0.2948939015863944,1.0,0.0,1.0
openai,EX05,surface,0.5,3,30,1.079449102604085,1.0962538179558714,0.19434832920545406,0.46926203515171355,0.672,0.8040706669826266,0.672
openai,EX05,surface,0.5,5,30,1.4088705723462542,1.428634804219716,0.2106619760342255,0.3619149520906456,0.994,0.7442778257152797,0.994
openai,EX05,surface,0.5,7,30,1.7617812934928856,1.781061846186824,0.23696499702886903,0.3172755561539926,1.0,0.6802214824915634,1.0
openai,EX05,surface,0.5,10,30,2.224976402858111,2.246796477544908,0.25675484968179674,0.2828268381998016,1.0,0.5961475705156283,1.0
openai,EX05,surface,0.5,15,30,2.9012813540230242,2.9248501130275892,0.2594288650761714,0.2563627000834639,1.0,0.4733923820788379,1.0
openai,EX05,surface,0.5,20,30,3.6962837683103036,3.706731220995886,0.25466829558110843,0.2444015631485562,1.0,0.32909257914904777,1.0
openai,EX05,surface,0.5,25,30,4.590065539835425,4.604032749254438,0.2572636491227871,0.2366704641370762,1.0,0.16686346993440748,1.0
openai,EX05,surface,0.5,30,30,5.509379764531572,5.516415046574594,0.22421813111435887,0.23026220605740777,1.0,0.0,1.0
openai,EX05,surface,0.75,3,30,1.4897756386751255,1.5066607830333243,0.24415402233887937,0.6476406774878241,0.986,0.848343526918943,0.986
openai,EX05,surface,0.75,5,30,2.143994609644375,2.1594294326036203,0.3223631865259214,0.5507558477425171,1.0,0.7817452156133902,1.0
openai,EX05,surface,0.75,7,30,2.792249131687557,2.7961516525096686,0.37478292696714216,0.5028503818543071,1.0,0.7157540744511242,1.0
openai,EX05,surface,0.75,10,30,3.6747740069088115,3.674649263735695,0.4083582660075103,0.4671171847655382,1.0,0.6259146338616798,1.0
openai,EX05,surface,0.75,15,30,4.9173773523725846,4.943104689658546,0.4454266219603098,0.4345087502925118,1.0,0.49941985443345144,1.0
openai,EX05,surface,0.75,20,30,6.427144297439041,6.427070908521109,0.4243201117698819,0.42496848492600947,1.0,0.34572830241776487,1.0
openai,EX05,surface,0.75,25,30,8.070223651385536,8.089711799045245,0.4088085807918985,0.41611248481909613,1.0,0.17846578761826862,1.0
openai,EX05,surface,0.75,30,30,9.823356751009722,9.836075612936096,0.33043410066278345,0.4105630566508511,1.0,0.0,1.0
openai,EX05,surface,1.0,3,30,1.753162912731284,1.7561804120679259,0.21045454976324063,0.7621413500609777,1.0,0.8541694936309244,1.0
openai,EX05,surface,1.0,5,30,2.5084530073432765,2.5166840319897945,0.2563252496879172,0.644379027991479,1.0,0.7913434230170885,1.0
openai,EX05,surface,1.0,7,30,3.3157606612135506,3.3197783061593094,0.28736395706875933,0.5971284924784042,1.0,0.7241904601608765,1.0
openai,EX05,surface,1.0,10,30,4.41361387715547,4.421458970123162,0.3223353550000672,0.5610344704362482,1.0,0.632869517174292,1.0
openai,EX05,surface,1.0,15,30,6.0374502091079885,6.041753228424448,0.33354799868603224,0.5334805033921279,1.0,0.4977965739643449,1.0
openai,EX05,surface,1.0,20,30,7.8304361156701,7.837389832366549,0.3253598461239852,0.5177553853446513,1.0,0.3486535361052924,1.0
openai,EX05,surface,1.0,25,30,9.860521104840622,9.863403948869438,0.3091354700805872,0.5084228288818156,1.0,0.17978826990947866,1.0
openai,EX05,surface,1.0,30,30,12.021921588164048,12.043362160893635,0.25897812635955164,0.5024511477246462,1.0,0.0,1.0
openai,SU01,semantic,0.25,3,30,0.9581402188507734,1.0077372063838737,0.42095851109988836,0.5055182986787886,0.452,0.8360289149022879,0.452
openai,SU01,semantic,0.25,5,30,1.254015077468289,1.320628043234495,0.5137912150515889,0.42354779781896185,0.687,0.7853944454727125,0.687
openai,SU01,semantic,0.25,7,30,1.627650503300118,1.7184009561632057,0.6372657541142215,0.384316607257555,0.875,0.7214524409526698,0.875
openai,SU01,semantic,0.25,10,30,2.186367868035682,2.2494317707618494,0.7032691807661381,0.35815321649961096,0.992,0.6258364854211204,0.992
openai,SU01,semantic,0.25,15,30,3.2509874585042793,3.312292471204747,0.8441650632302581,0.3468437280810702,1.0,0.4436430798726096,1.0
openai,SU01,semantic,0.25,20,30,4.22724864737987,4.323655188965886,0.9046311029018744,0.33090290357213525,1.0,0.2765708671324775,1.0
openai,SU01,semantic,0.25,25,30,5.0077653750774545,5.0911660103583,0.8641477427676079,0.33049494320842165,1.0,0.1429973334684855,1.0
openai,SU01,semantic,0.25,30,30,5.84334865064659,5.880154916013883,0.7605575940563014,0.32570788384659366,1.0,0.0,1.0
openai,SU01,semantic,0.5,3,30,1.740842065256543,1.7677754687350462,0.2431099290993579,0.9184746676770253,1.0,0.8695447506852303,1.0
openai,SU01,semantic,0.5,5,30,2.478347012346565,2.529843468407709,0.29523102573256443,0.8370700146842016,1.0,0.8142775936790454,1.0
openai,SU01,semantic,0.5,7,30,3.433278364774627,3.467490558318754,0.35981392436176246,0.8106567658386662,1.0,0.7427169333838022,1.0
openai,SU01,semantic,0.5,10,30,4.764526261316792,4.806943699708099,0.4128330648098738,0.7804864087764876,1.0,0.6429558581494569,1.0
openai,SU01,semantic,0.5,15,30,7.158263379172256,7.193224471252605,0.4590349636535679,0.7637060396906594,1.0,0.4635739493961011,1.0
openai,SU01,semantic,0.5,20,30,9.603070501933093,9.669586620440532,0.5396178007868353,0.751714454806715,1.0,0.2803649558339604,1.0
openai,SU01,semantic,0.5,25,30,11.316964273170369,11.350694453765252,0.5142132919444493,0.7468799323880722,1.0,0.15192915818861788,1.0
openai,SU01,semantic,0.5,30,30,13.344361950941067,13.371147090731037,0.4810033402571926,0.7438138903183664,1.0,0.0,1.0
openai,SU01,semantic,0.75,3,30,1.5488376415843925,1.5769741836597808,0.2315075635012203,0.8171724285225452,1.0,0.862720196837962,1.0
openai,SU01,semantic,0.75,5,30,2.17155904012089,2.1943487713037264,0.26400323157876093,0.7334513482357392,1.0,0.8075258570823565,1.0
openai,SU01,semantic,0.75,7,30,2.985742670728508,3.003714006795657,0.3150449545490765,0.7049858007182469,1.0,0.7353614380711871,1.0
openai,SU01,semantic,0.75,10,30,4.0699106380964025,4.098488163671024,0.34140464752318106,0.6667000586730272,1.0,0.639267205106523,1.0
openai,SU01,semantic,0.75,15,30,6.105391472332068,6.1357256000922265,0.40390022207394244,0.651376471514383,1.0,0.4588542291033518,1.0
openai,SU01,semantic,0.75,20,30,8.168862923076553,8.186476784277025,0.42890348981193294,0.6394467620929336,1.0,0.27596033048986474,1.0
openai,SU01,semantic,0.75,25,30,9.5556823578686,9.584265849275319,0.40909306764147446,0.6306415060694919,1.0,0.15304086242038492,1.0
openai,SU01,semantic,0.75,30,30,11.282341654847965,11.295807201166172,0.3857330915561297,0.6288770095599517,1.0,0.0,1.0
openai,SU01,semantic,1.0,3,30,1.6983786857251149,1.7146637419755624,0.22140502785242477,0.8960708326698419,1.0,0.8650451636349118,1.0
openai,SU01,semantic,1.0,5,30,2.3955688836820226,2.4106812176933516,0.25878263156357567,0.8091114241270414,1.0,0.8096457466076975,1.0
openai,SU01,semantic,1.0,7,30,3.2585910365230486,3.2867010082962005,0.3157789541423858,0.7694100478310753,1.0,0.7410691597751908,1.0
openai,SU01,semantic,1.0,10,30,4.538602629359776,4.5537685475374055,0.35867300446999634,0.7434774147038766,1.0,0.6393581830015131,1.0
openai,SU01,semantic,1.0,15,30,6.778174421330185,6.7924843561669785,0.38748650745715046,0.7231548309200646,1.0,0.4613996115394641,1.0
openai,SU01,semantic,1.0,20,30,9.10476384612604,9.132708002697951,0.4415587359770532,0.7127077312779069,1.0,0.2765265336145518,1.0
openai,SU01,semantic,1.0,25,30,10.704025847373735,10.736801872212018,0.4156462474545851,0.7064281470005062,1.0,0.14944760622496364,1.0
openai,SU01,semantic,1.0,30,30,12.584793042396464,12.607889259337645,0.387679747356873,0.7014755674441437,1.0,0.0,1.0
openai,SU01,context_removal,0.25,3,30,0.8175109880515106,0.8804872771419588,0.26927490876531557,0.43132179998320247,0.254,0.7968514212623103,0.254
openai,SU01,context_removal,0.25,5,30,1.0003857498321835,1.072937071845954,0.31260319352597743,0.3378836418508746,0.501,0.7514076920822489,0.501
openai,SU01,context_removal,0.25,7,30,1.2644418752478557,1.3375302378799918,0.3464202205705215,0.29855672982889386,0.88,0.6857906821958998,0.88
openai,SU01,context_removal,0.25,10,30,1.656438544791918,1.7214175871271966,0.3721763395090172,0.27134445279063085,1.0,0.5883809012245321,1.0
openai,SU01,context_removal,0.25,15,30,2.3105752519290634,2.3822653921971892,0.43550689815794913,0.2465123426713089,1.0,0.42583025138948616,1.0
openai,SU01,context_removal,0.25,20,30,3.0322963702009402,3.0858374269735505,0.4298245691021609,0.23736376946093796,1.0,0.24648511528145667,1.0
openai,SU01,context_removal,0.25,25,30,3.479469000426665,3.528842455362791,0.3856756375939692,0.22963274505920483,1.0,0.13536430393032345,1.0
openai,SU01,context_removal,0.25,30,30,4.024202350473248,4.056309965855678,0.30570006424156315,0.22430878424447498,1.0,0.0,1.0
openai,SU01,context_removal,0.5,3,30,1.2968154949803934,1.325646761091656,0.18187143722498927,0.6842046183063746,0.996,0.8497278527421429,0.996
openai,SU01,context_removal,0.5,5,30,1.7511360311049224,1.775725155205177,0.17891886477339447,0.5914520670304162,1.0,0.7970821812715024,1.0
openai,SU01,context_removal,0.5,7,30,2.3470055851148555,2.379770835542177,0.20321018430968235,0.5541688598732044,1.0,0.7280341187574065,1.0
openai,SU01,context_removal,0.5,10,30,3.208037925104083,3.2275118253766713,0.19870425204997844,0.525514996047323,1.0,0.6282595717308885,1.0
openai,SU01,context_removal,0.5,15,30,4.721446099235035,4.725735230758735,0.20269065191913768,0.5037250951887517,1.0,0.4528891378607338,1.0
openai,SU01,context_removal,0.5,20,30,6.278182561900771,6.304346689168834,0.22329724529073286,0.49144704089658103,1.0,0.27249791654600236,1.0
openai,SU01,context_removal,0.5,25,30,7.360890885002384,7.360781586785931,0.1833657035972253,0.48579297007592426,1.0,0.14703604074624338,1.0
openai,SU01,context_removal,0.5,30,30,8.629779494367265,8.63044685368006,0.1728870534003115,0.48102336266758,1.0,0.0,1.0
openai,SU01,context_removal,0.75,3,30,1.7588065807587054,1.778542602784793,0.18164171728662476,0.9279528120389584,1.0,0.8586907870223659,1.0
openai,SU01,context_removal,0.75,5,30,2.4361293784993023,2.445791913244776,0.19242175138544879,0.8228108672732826,1.0,0.8042720962307695,1.0
openai,SU01,context_removal,0.75,7,30,3.309659331330406,3.3293074369468596,0.22445320296916021,0.781468160895888,1.0,0.7340893760286963,1.0
openai,SU01,context_removal,0.75,10,30,4.561361862871236,4.567295536025143,0.23524126302840104,0.7472056494654488,1.0,0.633522831902027,1.0
openai,SU01,context_removal,0.75,15,30,6.744604325698569,6.762192312104858,0.26044712409026033,0.7195732800006818,1.0,0.4581128251755355,1.0
openai,SU01,context_removal,0.75,20,30,9.0206662198269,9.030311398931833,0.25340280153755446,0.7061246908544017,1.0,0.27524535215930707,1.0
openai,SU01,context_removal,0.75,25,30,10.59068091747137,10.602265780907167,0.22549727469468397,0.6989477793384198,1.0,0.14910439742637988,1.0
openai,SU01,context_removal,0.75,30,30,12.446510342089889,12.453197487637858,0.17399167019902656,0.6937676984836867,1.0,0.0,1.0
openai,SU01,context_removal,1.0,3,30,1.9398471812442761,1.95026771961709,0.17272584684439618,1.0234704978104872,1.0,0.8677698152298199,1.0
openai,SU01,context_removal,1.0,5,30,2.7670752435952135,2.7762181616702963,0.1994995168516845,0.9345889430534033,1.0,0.8113816004315904,1.0
openai,SU01,context_removal,1.0,7,30,3.7796604288685494,3.801795485079727,0.23623929160169177,0.8924435987106734,1.0,0.7423584694144572,1.0
openai,SU01,context_removal,1.0,10,30,5.2884095554711426,5.296356075696502,0.25926884285092294,0.866304760580371,1.0,0.6395141950244808,1.0
openai,SU01,context_removal,1.0,15,30,7.88646595109811,7.883918776198783,0.2885051656654042,0.8413970483668942,1.0,0.4624170089375108,1.0
openai,SU01,context_removal,1.0,20,30,10.586881038311134,10.604678904609857,0.30823081464923724,0.8287257191557219,1.0,0.2783425161677657,1.0
openai,SU01,context_removal,1.0,25,30,12.451310093782752,12.460498231307747,0.25997417333262557,0.8217427762880225,1.0,0.15125322744463537,1.0
openai,SU01,context_removal,1.0,30,30,14.670229680279038,14.683646218020984,0.24764701216580134,0.8177176736114228,1.0,0.0,1.0
openai,SU01,surface,0.25,3,30,0.8861393249835264,0.96640601737875,0.3805164872743278,0.467530362617844,0.383,0.8176400150197554,0.383
openai,SU01,surface,0.25,5,30,1.1043650943287424,1.2006333099251154,0.44391361991221256,0.3730030141546661,0.596,0.7727309957514413,0.596
openai,SU01,surface,0.25,7,30,1.4524771448333134,1.532434395461471,0.5169594789348524,0.3429551290585337,0.856,0.701092477392451,0.856
openai,SU01,surface,0.25,10,30,1.9029477822124798,1.981491770493017,0.5944706094695547,0.3117256153432812,0.985,0.6083894268106103,0.985
openai,SU01,surface,0.25,15,30,2.739693314222504,2.800731808738324,0.6847832563722456,0.2922944044025649,1.0,0.43619426703427205,1.0
openai,SU01,surface,0.25,20,30,3.6113104946399295,3.684399734525626,0.7511167787651374,0.2826881567796009,1.0,0.25682281668993734,1.0
