provider,scenario_id,perturbation_family,lambda,sample_size,reference_n,median_rho,mean_rho,sd_rho,median_mmd2,exceedance_rate,relative_deviation_vs_reference,exceedance_agreement_vs_reference,theta,rho_reconstruction_relative_error
gemini,CP02,surface,0.75,7,30,3.632653552071868,3.6327582529064255,0.2790137670940664,0.6398340307857875,1.0,0.7367199499566595,1.0,0.1761340633270301,3.667477810512194e-16
gemini,CP02,surface,0.75,10,30,5.071608950001593,5.075972791113396,0.3289557521905715,0.6074475784604902,1.0,0.632430277477158,1.0,0.1197741356735123,1.751275440311395e-16
gemini,CP02,surface,0.75,15,30,7.107658506341881,7.101040759743645,0.37487579713286,0.5826941459656678,1.0,0.4848656332301838,1.0,0.0819811679817978,0.0
gemini,CP02,surface,0.75,20,30,9.39101196317208,9.393697216642323,0.3712669166246278,0.5664286871491817,1.0,0.3193774016210837,1.0,0.0603160436138827,5.674649908976058e-16
gemini,CP02,surface,0.75,25,30,11.843533256743678,11.85365098944735,0.3852567552771835,0.5594046184990527,1.0,0.1416285688055744,1.0,0.0472329165944233,1.499853802824252e-16
gemini,CP02,surface,0.75,30,30,13.79767875110123,13.807395205477995,0.3835489914354336,0.5537613682012581,1.0,0.0,1.0,0.0401343862392114,2.3173769795627793e-15
gemini,CP02,surface,1.0,3,30,2.4244128123892867,2.425643287071013,0.1623950696849537,0.9850975149796344,1.0,0.8689121083050745,1.0,0.4063241663901327,3.6634784932720067e-16
gemini,CP02,surface,1.0,5,30,3.5726720373992435,3.583538808851025,0.2086509657082412,0.8723549708061437,1.0,0.8068257836673728,1.0,0.2441743775175013,3.7290510172885146e-16
gemini,CP02,surface,1.0,7,30,4.699815976872708,4.7047342552635,0.2350484238260689,0.8277976848958857,1.0,0.745881161568682,1.0,0.1761340633270301,3.779630624138291e-16
gemini,CP02,surface,1.0,10,30,6.6359933048719935,6.632636427614153,0.2782231278548009,0.7948203624262575,1.0,0.6411921405496879,1.0,0.1197741356735123,1.3384257320573923e-16
gemini,CP02,surface,1.0,15,30,9.37987178414471,9.378179201086436,0.303864427920242,0.768972844383693,1.0,0.4928307546186917,1.0,0.0819811679817978,0.0
gemini,CP02,surface,1.0,20,30,12.519412310115612,12.53551946096078,0.3360840225029859,0.7551214189171136,1.0,0.3230759396230101,1.0,0.0603160436138827,4.256645908126928e-16
gemini,CP02,surface,1.0,25,30,15.830192137953738,15.832193179268728,0.3097613441922633,0.7477061449256645,1.0,0.144062223279186,1.0,0.0472329165944233,1.122132204031396e-16
gemini,CP02,surface,1.0,30,30,18.494559497771952,18.48955915884486,0.3051876858151696,0.742267794207657,1.0,0.0,1.0,0.0401343862392114,2.4972358941541954e-15
gemini,CP03,semantic,0.25,3,30,0.5162470197046167,0.5519430606468149,0.2169184910952565,0.285924638909078,0.05,0.6355985333266196,0.104,0.5538523768576461,2.1505654894829177e-16
gemini,CP03,semantic,0.25,5,30,0.5547902053453271,0.6130031165975526,0.2390886752027144,0.1804440471701531,0.059,0.6083921905456472,0.109,0.3252473555437707,2.0011583007924633e-16
gemini,CP03,semantic,0.25,7,30,0.6546016208360974,0.7004543435084813,0.2600225176515182,0.1479122461594311,0.128,0.5379386580169875,0.174,0.2259576534053008,5.088085589554964e-16
gemini,CP03,semantic,0.25,10,30,0.7292362524783387,0.791658081298605,0.2909502660877368,0.115469694928738,0.189,0.4852565732843306,0.223,0.1583433277436628,1.5224462865799923e-16
gemini,CP03,semantic,0.25,15,30,0.8997701815399024,0.9550151770454594,0.3124969441587105,0.0943691712608446,0.364,0.3648823890359362,0.39,0.1048814166072246,1.233896218615599e-16
gemini,CP03,semantic,0.25,20,30,1.013175870436375,1.0568370168519527,0.2932591413013826,0.0836826441302969,0.519,0.2848331145885508,0.525,0.0825943911339447,8.766280816750864e-16
gemini,CP03,semantic,0.25,25,30,1.1921071395873493,1.2483692113178502,0.3266105536142059,0.0772695263945792,0.753,0.1585315294488403,0.715,0.0648176022344152,1.1175737358735688e-15
gemini,CP03,semantic,0.25,30,30,1.4166985232453475,1.4396236008400023,0.311288575603881,0.0740952598852854,0.94,0.0,1.0,0.0523013602890961,1.2538707496715702e-15
gemini,CP03,semantic,0.5,3,30,0.9435671602324788,1.0139249605052003,0.3146422056718813,0.5225969144195777,0.442,0.7959722438796005,0.442,0.5538523768576461,2.3532464278464645e-16
gemini,CP03,semantic,0.5,5,30,1.201836435327983,1.2929912031898971,0.3924211638011065,0.3908941223865784,0.753,0.7401266158274384,0.753,0.3252473555437707,1.8475442946979304e-16
gemini,CP03,semantic,0.5,7,30,1.4886151534729617,1.5743834986965313,0.4485517511915823,0.3363639869023223,0.956,0.6781163839836463,0.956,0.2259576534053008,4.474855796147134e-16
gemini,CP03,semantic,0.5,10,30,1.8913755825188023,1.9808630030775585,0.5179602203827071,0.2994867037491359,0.999,0.591027398635676,0.999,0.1583433277436628,0.0
gemini,CP03,semantic,0.5,15,30,2.5629640367695945,2.64985866282169,0.5744061765910182,0.268807298889766,1.0,0.4458096641361024,1.0,0.1048814166072246,3.4654345787059933e-16
gemini,CP03,semantic,0.5,20,30,3.074064243326053,3.1418354310789023,0.5804669150962787,0.253900464484146,1.0,0.3352943423961063,1.0,0.0825943911339447,8.66779301989285e-16
gemini,CP03,semantic,0.5,25,30,3.789419157993999,3.820516710940717,0.55517267693028,0.2456210636823276,1.0,0.180612975535648,1.0,0.0648176022344152,1.1719189441295527e-16
gemini,CP03,semantic,0.5,30,30,4.624699982857564,4.627543453111131,0.5246769828085184,0.2418781000324103,1.0,0.0,1.0,0.0523013602890961,1.3443572471612072e-15
gemini,CP03,semantic,0.75,3,30,1.12244217000579,1.1570825011153076,0.193082267145155,0.6216672637429609,0.797,0.8263945836372211,0.797,0.5538523768576461,0.0
gemini,CP03,semantic,0.75,5,30,1.5282052777792958,1.557105465596133,0.1999513914879656,0.4970447253257495,1.0,0.7636361848955636,1.0,0.3252473555437707,0.0
gemini,CP03,semantic,0.75,7,30,1.9524038695758417,1.9761955102235624,0.2369935892466467,0.4411605968687863,1.0,0.6980264144171756,1.0,0.2259576534053008,3.41186485621856e-16
gemini,CP03,semantic,0.75,10,30,2.534177303028626,2.555522350922698,0.2612158490526696,0.4012700672540132,1.0,0.6080449241967458,1.0,0.1583433277436628,0.0
gemini,CP03,semantic,0.75,15,30,3.535340825099401,3.557319536163859,0.2813116672792723,0.3707915539257795,1.0,0.4531973830575649,1.0,0.1048814166072246,2.512285133570263e-16
gemini,CP03,semantic,0.75,20,30,4.294078389733954,4.318987815909433,0.2760108577496695,0.354666790081506,1.0,0.3358452785675999,1.0,0.0825943911339447,8.273518451116619e-16
gemini,CP03,semantic,0.75,25,30,5.308010743116938,5.328725365355481,0.2736716723128987,0.3440525290033563,1.0,0.1790228131644717,1.0,0.0648176022344152,0.0
gemini,CP03,semantic,0.75,30,30,6.465478978260972,6.487313928083939,0.2564602120811432,0.3381533454836045,1.0,0.0,1.0,0.0523013602890961,1.373724085541795e-15
gemini,CP03,semantic,1.0,3,30,1.1974230950479294,1.222420745257654,0.1887782003606464,0.6631956272965348,0.908,0.822738239370381,0.908,0.5538523768576461,0.0
gemini,CP03,semantic,1.0,5,30,1.618020566153179,1.6430569335599958,0.2166471373929283,0.5262569103567563,1.0,0.7604746597277171,1.0,0.3252473555437707,1.3723225128895563e-16
gemini,CP03,semantic,1.0,7,30,2.0739875857685828,2.0927757381897893,0.2520479016482894,0.4686333680719941,1.0,0.6929751125581919,1.0,0.2259576534053008,2.1412336934769602e-16
gemini,CP03,semantic,1.0,10,30,2.6579391673280437,2.678637233904007,0.2682126535826399,0.4208669326949426,1.0,0.6065292390004104,1.0,0.1583433277436628,1.6708027606835479e-16
gemini,CP03,semantic,1.0,15,30,3.696332307687639,3.7180935147642495,0.298657007486976,0.3876765686813312,1.0,0.4528096414353633,1.0,0.1048814166072246,2.4028640981572196e-16
gemini,CP03,semantic,1.0,20,30,4.534134499665902,4.542996183077397,0.3187231442816883,0.3744940783193186,1.0,0.328784731423521,1.0,0.0825943911339447,9.794354576000895e-16
gemini,CP03,semantic,1.0,25,30,5.550967870090889,5.5736752289503695,0.3142781403841602,0.3598004274195702,1.0,0.178256756596655,1.0,0.0648176022344152,0.0
gemini,CP03,semantic,1.0,30,30,6.75511227460893,6.789550008006542,0.3272889981212958,0.3533015608676176,1.0,0.0,1.0,0.0523013602890961,1.4463064741980155e-15
gemini,CP03,context_removal,0.25,3,30,0.7845265890342898,0.815658365217985,0.1824792768997328,0.4345119160446631,0.131,0.8013434011745906,0.131,0.5538523768576461,1.4151502831685813e-16
gemini,CP03,context_removal,0.25,5,30,1.0333782995280338,1.0567667478201106,0.1913268810097591,0.3361035591978116,0.57,0.7383295593117855,0.57,0.3252473555437707,0.0
gemini,CP03,context_removal,0.25,7,30,1.2983504890409383,1.3269343701863554,0.2352145235445058,0.2933722298013153,0.964,0.6712337149035664,0.964,0.2259576534053008,5.130616273477523e-16
gemini,CP03,context_removal,0.25,10,30,1.643120360232702,1.6604809361412864,0.2141650933534259,0.2601771457226121,1.0,0.5839316260441707,1.0,0.1583433277436628,1.351359342255274e-16
gemini,CP03,context_removal,0.25,15,30,2.2173998341646137,2.2353492000022523,0.2258973201272549,0.2325640357918096,1.0,0.4385134736690029,1.0,0.1048814166072246,0.0
gemini,CP03,context_removal,0.25,20,30,2.660987079963197,2.6712574137803764,0.2226267054194011,0.2197826076848539,1.0,0.3261890033904999,1.0,0.0825943911339447,8.344445059391356e-16
gemini,CP03,context_removal,0.25,25,30,3.2713243111650057,3.2822930230714067,0.2141478356562544,0.2120393979808656,1.0,0.171640361978208,1.0,0.0648176022344152,1.3575211981716073e-16
gemini,CP03,context_removal,0.25,30,30,3.949159472541739,3.959800506192006,0.2017082478689897,0.2065464124125025,1.0,0.0,1.0,0.0523013602890961,1.3494189219892101e-15
gemini,CP03,context_removal,0.5,3,30,2.164249281653301,2.1418856858023454,0.3821849561371382,1.1986746087561344,1.0,0.8745864290710641,1.0,0.5538523768576461,4.103863761117356e-16
gemini,CP03,context_removal,0.5,5,30,3.25994808376402,3.2844771866332403,0.5367012335731544,1.0602894934542302,1.0,0.8110930502814041,1.0,0.3252473555437707,0.0
gemini,CP03,context_removal,0.5,7,30,4.521600818546668,4.524969713617058,0.6805679463165436,1.021690310594293,1.0,0.7379829995665083,1.0,0.2259576534053008,5.892902460940394e-16
gemini,CP03,context_removal,0.5,10,30,6.072202904334079,6.092663608999674,0.803828922036605,0.9614928146069924,1.0,0.6481289581134371,1.0,0.1583433277436628,2.9253911099254655e-16
gemini,CP03,context_removal,0.5,15,30,8.944502811969542,8.89873759865446,0.9873202742792716,0.93811212576667,1.0,0.4816853828519797,1.0,0.1048814166072246,5.957928160153725e-16
gemini,CP03,context_removal,0.5,20,30,11.109652020404065,11.13864977353789,0.9562424484082064,0.9175949443352732,1.0,0.3562196631099823,1.0,0.0825943911339447,9.593586744955366e-16
gemini,CP03,context_removal,0.5,25,30,14.037648921747865,14.06128476308118,1.0307188404121856,0.9098867441162206,1.0,0.1865485673728648,1.0,0.0648176022344152,1.2654233264433796e-16
gemini,CP03,context_removal,0.5,30,30,17.256898640416253,17.29523775370354,0.9905420894606656,0.9025592732648244,1.0,0.0,1.0,0.0523013602890961,1.4411045848852273e-15
gemini,CP03,context_removal,0.75,3,30,1.8665123611746472,1.84244898544409,0.263837891125228,1.0337723076707557,1.0,0.8484332733664881,1.0,0.5538523768576461,1.1896230078288503e-16
gemini,CP03,context_removal,0.75,5,30,2.5532271128624133,2.592632193670403,0.3665875962648078,0.8304303665611565,1.0,0.7926698564134083,1.0,0.3252473555437707,0.0
gemini,CP03,context_removal,0.75,7,30,3.412500924941882,3.427869437475479,0.4634810004804519,0.7710807012432864,1.0,0.7228940961838738,1.0,0.2259576534053008,3.9040799075325605e-16
gemini,CP03,context_removal,0.75,10,30,4.56761974248436,4.5808958972265,0.5251103940949207,0.7232521098926259,1.0,0.6290947827212481,1.0,0.1583433277436628,1.9445104228773626e-16
gemini,CP03,context_removal,0.75,15,30,6.506361942651762,6.541818848057081,0.6543590302416283,0.6823964575046508,1.0,0.4716627639583512,1.0,0.1048814166072246,4.0952767192880844e-16
gemini,CP03,context_removal,0.75,20,30,8.035655854335534,8.092013794685272,0.6713054352868723,0.6637001026507624,1.0,0.347479245501181,1.0,0.0825943911339447,1.1052967371927957e-15
gemini,CP03,context_removal,0.75,25,30,10.075368854775952,10.118646907120151,0.7111977138689203,0.6530612507938831,1.0,0.1818480773507515,1.0,0.0648176022344152,0.0
gemini,CP03,context_removal,0.75,30,30,12.31478968129906,12.36797201536295,0.7425701156798382,0.644080252006066,1.0,0.0,1.0,0.0523013602890961,1.5867039339758771e-15
gemini,CP03,context_removal,1.0,3,30,1.6315833532730033,1.6498135016865871,0.2258656300495357,0.9036563182516216,0.999,0.8258744964966931,0.999,0.5538523768576461,2.721829742619075e-16
gemini,CP03,context_removal,1.0,5,30,2.208619118342092,2.230202064228448,0.3142392056801905,0.7183475276441795,1.0,0.7642922040992425,1.0,0.3252473555437707,2.010709796732267e-16
gemini,CP03,context_removal,1.0,7,30,2.8312405368690783,2.8466497189894606,0.3780651772692627,0.6397404679369012,1.0,0.6978449289566807,1.0,0.2259576534053008,3.1370645062970015e-16
gemini,CP03,context_removal,1.0,10,30,3.6917566843150023,3.691073173968028,0.4473519230106568,0.5845650386143485,1.0,0.6060091014176411,1.0,0.1583433277436628,3.6087633705940923e-16
gemini,CP03,context_removal,1.0,15,30,5.123762984396782,5.143535918816832,0.5292811259344049,0.5373875201631955,1.0,0.4531828191921901,1.0,0.1048814166072246,3.4668989272332237e-16
gemini,CP03,context_removal,1.0,20,30,6.183158544242377,6.225674261430609,0.5246636855923474,0.5106942152463476,1.0,0.3401222238525562,1.0,0.0825943911339447,1.1491582023587963e-15
gemini,CP03,context_removal,1.0,25,30,7.687670574043935,7.723877783680338,0.5314918770091509,0.4982963733775982,1.0,0.1795580000325158,1.0,0.0648176022344152,1.1553284068894722e-16
gemini,CP03,context_removal,1.0,30,30,9.3701572741871,9.388732241809551,0.5350159526991494,0.4900719715627548,1.0,0.0,1.0,0.0523013602890961,1.327031928274704e-15
gemini,CP03,surface,0.25,3,30,1.6923829795901222,1.7000058965775846,0.2323953396582218,0.9373303357994144,1.0,0.8464691821967688,1.0,0.5538523768576461,0.0
gemini,CP03,surface,0.25,5,30,2.3831976010901594,2.400134642796494,0.3181282758945447,0.7751287174928325,1.0,0.7837993639178015,1.0,0.3252473555437707,0.0
gemini,CP03,surface,0.25,7,30,3.109178967784094,3.135825154382118,0.3931932998247284,0.7025427835776096,1.0,0.7179392635252639,1.0,0.2259576534053008,4.2849499605990594e-16
gemini,CP03,surface,0.25,10,30,4.101327377450367,4.135836161066176,0.4679780391213617,0.6494178251116807,1.0,0.6279328296652816,1.0,0.1583433277436628,2.1655877182188527e-16
gemini,CP03,surface,0.25,15,30,5.877450790531188,5.908034139368891,0.5550510657469909,0.6164353649501633,1.0,0.4668051869163531,1.0,0.1048814166072246,4.533487993456364e-16
gemini,CP03,surface,0.25,20,30,7.160147992232806,7.205339389322055,0.5594037037947719,0.5913880638474058,1.0,0.3504405385204794,1.0,0.0825943911339447,8.68312909823265e-16
gemini,CP03,surface,0.25,25,30,8.988735157232389,9.027662610559409,0.5459826649739767,0.5826282600119926,1.0,0.1845534513465873,1.0,0.0648176022344152,1.9762033348718516e-16
gemini,CP03,surface,0.25,30,30,11.023083207692684,11.041927909993936,0.5637531629857674,0.576522246342221,1.0,0.0,1.0,0.0523013602890961,1.4503393699727543e-15
gemini,CP03,surface,0.5,3,30,1.9484903649096068,1.953289931359492,0.2276734403815633,1.0791760198894078,1.0,0.8582070768480724,1.0,0.5538523768576461,1.1395725066124834e-16
gemini,CP03,surface,0.5,5,30,2.816982866659584,2.843189155222127,0.3047732369370737,0.91621622799314,1.0,0.7950063072797954,1.0,0.3252473555437707,1.5764711071057012e-16
gemini,CP03,surface,0.5,7,30,3.7298033751418167,3.769696003701052,0.3826972455313554,0.8427776183102161,1.0,0.7285797595576929,1.0,0.2259576534053008,4.762601833756743e-16
gemini,CP03,surface,0.5,10,30,5.029159129260455,5.067422103369418,0.472949140139721,0.7963337922795222,1.0,0.6340247882277187,1.0,0.1583433277436628,1.7660574996177008e-16
gemini,CP03,surface,0.5,15,30,7.200814218858464,7.246980261595014,0.5532680059701799,0.7552315959993214,1.0,0.4759920215395712,1.0,0.1048814166072246,3.700324960644216e-16
gemini,CP03,surface,0.5,20,30,8.93001203672491,8.955993017199827,0.568715647645691,0.7375689069920923,1.0,0.3501571610143088,1.0,0.0825943911339447,1.1935192240021196e-15
gemini,CP03,surface,0.5,25,30,11.19084939234336,11.230228297248184,0.6071091425156064,0.7253640245781592,1.0,0.1856345422744999,1.0,0.0648176022344152,3.174659540348406e-16
gemini,CP03,surface,0.5,30,30,13.741802634408256,13.762124264067232,0.6111634746343877,0.7187149706038372,1.0,0.0,1.0,0.0523013602890961,1.4219331883341502e-15
gemini,CP03,surface,0.75,3,30,2.2037171808343343,2.205300426915195,0.2459873229889751,1.220533998527127,1.0,0.8762441656171771,1.0,0.5538523768576461,0.0
gemini,CP03,surface,0.75,5,30,3.3497165883199527,3.355984889624034,0.3736349315576199,1.0894864621721665,1.0,0.8118873987375413,1.0,0.3252473555437707,2.651503183275545e-16
gemini,CP03,surface,0.75,7,30,4.556332169148928,4.57428817588483,0.4490440034635089,1.0295381250759763,1.0,0.744126562962658,1.0,0.2259576534053008,3.8986552636087857e-16
gemini,CP03,surface,0.75,10,30,6.3028341559096255,6.317783815147305,0.5380447632156737,0.9980117344631504,1.0,0.6460469125871062,1.0,0.1583433277436628,2.8183461526347056e-16
gemini,CP03,surface,0.75,15,30,9.156908189509798,9.19919548958197,0.6405179669260375,0.9603895026580842,1.0,0.4857684900697429,1.0,0.1048814166072246,3.879817953040644e-16
gemini,CP03,surface,0.75,20,30,11.458326636315022,11.48677240844216,0.6087322470503955,0.9463935119403007,1.0,0.3565259708275191,1.0,0.0825943911339447,9.30165579555266e-16
gemini,CP03,surface,0.75,25,30,14.467836100365492,14.500158654543084,0.653515595549039,0.9377704455462031,1.0,0.1875186417356981,1.0,0.0648176022344152,0.0
gemini,CP03,surface,0.75,30,30,17.80697606560848,17.83867707766218,0.6187260697966226,0.9313290708667016,1.0,0.0,1.0,0.0523013602890961,1.5960997153972876e-15
gemini,CP03,surface,1.0,3,30,1.970234560604203,1.975592444691596,0.2248214976458797,1.0912190943577178,1.0,0.8570628863520464,1.0,0.5538523768576461,1.1269957870241494e-16
gemini,CP03,surface,1.0,5,30,2.815847313504904,2.85502566722613,0.3225436556005209,0.9158468923325008,1.0,0.7957151419867968,1.0,0.3252473555437707,3.1542137083938814e-16
gemini,CP03,surface,1.0,7,30,3.7616041940685214,3.7872359496850767,0.3827243819564931,0.8499632567312612,1.0,0.7271021141658861,1.0,0.2259576534053008,3.5417538922648255e-16
gemini,CP03,surface,1.0,10,30,5.063194342902254,5.098635552323925,0.4525559541083816,0.8017230412680312,1.0,0.6326739974598984,1.0,0.1583433277436628,1.7541859141654356e-16
gemini,CP03,surface,1.0,15,30,7.239929282677651,7.268792552830685,0.5383604098461013,0.7593340393033597,1.0,0.4747556380475385,1.0,0.1048814166072246,3.6803332671709616e-16
gemini,CP03,surface,1.0,20,30,8.984901621609332,9.004813307217304,0.5641337087838126,0.742102478835216,1.0,0.3481609094250113,1.0,0.0825943911339447,9.885232550170528e-16
gemini,CP03,surface,1.0,25,30,11.229297728563616,11.262123397696884,0.578321231289653,0.7278561535418587,1.0,0.1853338492234235,1.0,0.0648176022344152,3.1637897263722676e-16
gemini,CP03,surface,1.0,30,30,13.783925744133771,13.81231650870793,0.5942580158554488,0.7209180665420885,1.0,0.0,1.0,0.0523013602890961,1.4175878190375952e-15
gemini,CP04,semantic,0.25,3,30,1.6513228480472748,1.739720894558116,0.6012151924780625,0.6556036477284626,0.892,0.8424111405776927,0.892,0.3970172449946587,2.6892936797623057e-16
gemini,CP04,semantic,0.25,5,30,2.3202998404528685,2.38104742672064,0.8028175299026157,0.5384362570884073,0.976,0.7785694022176693,0.976,0.2320546024703932,1.9139302693025516e-16
gemini,CP04,semantic,0.25,7,30,2.9606351447523758,3.011423269358965,0.8811030585415712,0.491177515605108,0.999,0.7174609942696274,0.999,0.1659027511295011,2.9999590502544396e-16
gemini,CP04,semantic,0.25,10,30,3.937511726407372,4.008572950815394,1.0812930350875043,0.4584548965120001,1.0,0.624235816357618,1.0,0.1164326428381965,2.255684506901796e-16
gemini,CP04,semantic,0.25,15,30,5.564762831434079,5.671076829032687,1.1894125276218626,0.4246614256400002,1.0,0.4689441688532614,1.0,0.0763125830343001,3.1921519267020958e-16
gemini,CP04,semantic,0.25,20,30,7.232874435651244,7.274631839196254,1.16503159073178,0.4220679933986496,1.0,0.309753126708744,1.0,0.0583541159401652,1.227974338006262e-16
gemini,CP04,semantic,0.25,25,30,8.905422001693548,8.989621242112,1.0576719071180176,0.4095101820268245,1.0,0.1501387523458835,1.0,0.0459843656986662,9.97345683934147e-16
gemini,CP04,semantic,0.25,30,30,10.478677579752349,10.492189330989518,0.7519793029758751,0.4074385487156333,1.0,0.0,1.0,0.0388826305241908,2.0342530734977332e-15
gemini,CP04,semantic,0.5,3,30,1.0637521865001005,1.0993942939006454,0.2482601732912593,0.4223279624413143,0.621,0.7685278324445404,0.621,0.3970172449946587,2.087371548965651e-16
gemini,CP04,semantic,0.5,5,30,1.3657322061225243,1.3896324923286356,0.2735600428598357,0.3169244441727755,0.945,0.7028170676747647,0.945,0.2320546024703932,0.0
gemini,CP04,semantic,0.5,7,30,1.6126403149873068,1.6363278660061529,0.2851734733738014,0.2675414648387395,1.0,0.649089934728519,1.0,0.1659027511295011,2.753801983758282e-16
gemini,CP04,semantic,0.5,10,30,2.0034129884087424,2.0295751985493693,0.3168281067571473,0.2332626689367991,1.0,0.5640579142201476,1.0,0.1164326428381965,4.433326652262456e-16
gemini,CP04,semantic,0.5,15,30,2.703245456108349,2.7246139197315515,0.3643968334271638,0.2062916433313629,1.0,0.4117745720283063,1.0,0.0763125830343001,3.285600342703493e-16
gemini,CP04,semantic,0.5,20,30,3.3057981433585595,3.309921014529238,0.3570078222171671,0.1929069281323282,1.0,0.2806592818750015,1.0,0.0583541159401652,1.3433645691351429e-16
gemini,CP04,semantic,0.5,25,30,4.029529913261924,4.042533514795494,0.3480954650573847,0.1852953771251512,1.0,0.1231754584485524,1.0,0.0459843656986662,1.1020868920428741e-15
gemini,CP04,semantic,0.5,30,30,4.595594354752093,4.5931586924049,0.3072397858187202,0.178688797334883,1.0,0.0,1.0,0.0388826305241908,1.9326736677307056e-15
gemini,CP04,semantic,0.75,3,30,0.942903910963387,0.962288286602068,0.190012122392447,0.3743491130253729,0.397,0.7656968904353025,0.397,0.3970172449946587,1.1774508639918734e-16
gemini,CP04,semantic,0.75,5,30,1.2169316602093678,1.2261362881950308,0.2218464160375203,0.2823945926435205,0.852,0.6976034686042825,0.852,0.2320546024703932,1.8246267410515846e-16
gemini,CP04,semantic,0.75,7,30,1.425513943070942,1.4466158259945048,0.2472829644414911,0.2364966849289324,0.979,0.6457726543438591,0.979,0.1659027511295011,4.672937911361721e-16
gemini,CP04,semantic,0.75,10,30,1.771148062320381,1.7843748185758386,0.2653470480856981,0.2062194497537127,1.0,0.559885696012064,1.0,0.1164326428381965,1.2536761304649522e-16
gemini,CP04,semantic,0.75,15,30,2.37938883736138,2.3906406454428404,0.3037510664518362,0.1815773082220271,1.0,0.4087433544657879,1.0,0.0763125830343001,1.8664003246419142e-16
gemini,CP04,semantic,0.75,20,30,2.903370866270984,2.919821312832607,0.3262103302787919,0.1694236401476748,1.0,0.2785385506654709,1.0,0.0583541159401652,4.588692560869148e-16
gemini,CP04,semantic,0.75,25,30,3.5100239895173653,3.517205245311654,0.3116704535072456,0.161406226745058,1.0,0.1277907262572188,1.0,0.0459843656986662,1.1386824992042665e-15
gemini,CP04,semantic,0.75,30,30,4.024291067733463,4.0406160896940735,0.3032721892409104,0.1564750227084819,1.0,0.0,1.0,0.0388826305241908,2.207043190343485e-15
gemini,CP04,semantic,1.0,3,30,1.163637782129772,1.1775960186573575,0.240017702517359,0.4619842664328569,0.748,0.8080275412592268,0.748,0.3970172449946587,1.9081934974527004e-16
gemini,CP04,semantic,1.0,5,30,1.5458518705023114,1.5709190401557034,0.3083458773290597,0.3587220412875277,0.987,0.7449713398904949,0.987,0.2320546024703932,2.872779846013057e-16
gemini,CP04,semantic,1.0,7,30,1.8894091650090796,1.9216153430221805,0.3625351041165444,0.3134581784842999,1.0,0.6882925867959715,1.0,0.1659027511295011,3.5256196863631326e-16
gemini,CP04,semantic,1.0,10,30,2.44340108020927,2.4707740872787918,0.4330321681427381,0.2844916452824695,1.0,0.5968971442306406,1.0,0.1164326428381965,1.8175043526297683e-16
gemini,CP04,semantic,1.0,15,30,3.3953632239632654,3.42355788854024,0.5090127617593097,0.2591089379603056,1.0,0.4398461132559424,1.0,0.0763125830343001,1.3079284322685684e-16
gemini,CP04,semantic,1.0,20,30,4.277263582136038,4.294423317527295,0.4886270171077008,0.2495959349786126,1.0,0.2943536045708688,1.0,0.0583541159401652,2.0765108407384486e-16
gemini,CP04,semantic,1.0,25,30,5.2647029620374495,5.269231686190174,0.5077864473253253,0.2420940263011815,1.0,0.131449676451424,1.0,0.0459843656986662,1.0122262465000288e-15
gemini,CP04,semantic,1.0,30,30,6.061482932304736,6.07087745397176,0.4255235377752826,0.2356864012854942,1.0,0.0,1.0,0.0388826305241908,2.0513953457712415e-15
gemini,CP04,context_removal,0.25,3,30,0.8771979619396768,0.8944303532261516,0.179246785540903,0.34826271816422,0.249,0.7316090774234698,0.249,0.3970172449946587,1.2656470634863426e-16
gemini,CP04,context_removal,0.25,5,30,1.0665530813758548,1.0850007857996846,0.20662633624842,0.2474985513122469,0.628,0.6736732437745997,0.628,0.2320546024703932,0.0
gemini,CP04,context_removal,0.25,7,30,1.2525529657083656,1.2671968317608948,0.2272259503224356,0.2078019829464336,0.904,0.6167639909934544,0.904,0.1659027511295011,5.318208754536543e-16
gemini,CP04,context_removal,0.25,10,30,1.5227142474640278,1.533204523930454,0.2460450686453197,0.1772936441196123,0.992,0.5341043875733471,0.992,0.1164326428381965,1.458215849065777e-16
gemini,CP04,context_removal,0.25,15,30,1.985181401897157,1.9980157706626724,0.2688729216299308,0.1514943205704251,1.0,0.3926061264907639,1.0,0.0763125830343001,3.3555312080724563e-16
gemini,CP04,context_removal,0.25,20,30,2.36678300706867,2.391590913568888,0.2869618208549102,0.138111529999698,1.0,0.2758498054407267,1.0,0.0583541159401652,0.0
gemini,CP04,context_removal,0.25,25,30,2.866535526429953,2.876287754985194,0.2776072812011129,0.1318158179355737,1.0,0.1229435681362859,1.0,0.0459843656986662,9.295315667756078e-16
gemini,CP04,context_removal,0.25,30,30,3.2683592780212165,3.2823401492243054,0.2601671413090364,0.1270824062276102,1.0,0.0,1.0,0.0388826305241908,1.766378551731955e-15
gemini,CP04,context_removal,0.5,3,30,2.696470346409686,2.701877150889031,0.2735939978847755,1.0705452281413663,1.0,0.8647577861335918,1.0,0.3970172449946587,1.6469278456607595e-16
gemini,CP04,context_removal,0.5,5,30,4.033455092650034,4.041944474125685,0.3734491524260665,0.9359818181070868,1.0,0.797700947467475,1.0,0.2320546024703932,2.20202878003677e-16
gemini,CP04,context_removal,0.5,7,30,5.320606507685588,5.337470124931299,0.4399125314781397,0.8827032573025666,1.0,0.7331435132711486,1.0,0.1659027511295011,5.007953990304429e-16
