provider,scenario_id,perturbation_family,lambda,mmd2_previous,rho_previous,theta_previous,exceedance_previous,mmd2_current,rho_current,theta_current,exceedance_current,previous_n,current_n,transition,relative_change_mmd2,relative_change_theta,relative_change_rho,signed_change_mmd2,signed_change_theta,signed_change_rho,absolute_change_exceedance_rate,theta_decreased,mmd2_increased,rho_increased
gemini,CP05,surface,0.75,0.9309184795454292,11.212296546814285,0.0830265660258449,1.0,0.9103336702320118,14.892344144961577,0.0611276278180825,1.0,15,20,15->20,0.022612378281219665,0.35824943629309886,0.2471100293094111,-0.022612378281219665,-0.35824943629309886,0.2471100293094111,0.0,True,False,True
gemini,CP05,surface,1.0,1.0764160076918008,12.964717911574576,0.0830265660258449,1.0,1.0608853567003145,17.355251537938585,0.0611276278180825,1.0,15,20,15->20,0.014639330153251905,0.35824943629309886,0.25298012055695657,-0.014639330153251905,-0.35824943629309886,0.25298012055695657,0.0,True,False,True
gemini,CR01,semantic,0.25,0.0564476435804929,0.6991688438499709,0.0807353532369436,0.057,0.0428087815952621,0.7106961820285913,0.0602349958783652,0.057,15,20,15->20,0.3185996301922383,0.340339649063404,0.016219783460376953,-0.3185996301922383,-0.340339649063404,0.016219783460376953,0.0,True,False,True
gemini,CR01,semantic,0.5,0.2501396457237421,3.0982665671831207,0.0807353532369436,1.0,0.2386503706381655,3.961988660546784,0.0602349958783652,1.0,15,20,15->20,0.04814270790719319,0.340339649063404,0.21800216188515367,-0.04814270790719319,-0.340339649063404,0.21800216188515367,0.0,True,False,True
gemini,CR01,semantic,0.75,0.3506225828995874,4.342863056170367,0.0807353532369436,1.0,0.3372773912357227,5.599359414198339,0.0602349958783652,1.0,15,20,15->20,0.03956740656398692,0.340339649063404,0.22440001883820215,-0.03956740656398692,-0.340339649063404,0.22440001883820215,0.0,True,False,True
gemini,CR01,semantic,1.0,0.4722231813586739,5.849026014325895,0.0807353532369436,1.0,0.4607956769721013,7.649966107785628,0.0602349958783652,1.0,15,20,15->20,0.024799504330559323,0.340339649063404,0.23541804866649735,-0.024799504330559323,-0.340339649063404,0.23541804866649735,0.0,True,False,True
gemini,CR01,context_removal,0.25,0.0534363455990735,0.6618704626490886,0.0807353532369436,0.053,0.0401964932275055,0.667327898696561,0.0602349958783652,0.043,15,20,15->20,0.3293782941868244,0.340339649063404,0.008178042695550385,-0.3293782941868244,-0.340339649063404,0.008178042695550385,0.010000000000000002,True,False,True
gemini,CR01,context_removal,0.5,0.2775827150824913,3.4381804742692608,0.0807353532369436,1.0,0.2660478920017798,4.416832575850425,0.0602349958783652,1.0,15,20,15->20,0.043356190473534575,0.340339649063404,0.221573284650196,-0.043356190473534575,-0.340339649063404,0.221573284650196,0.0,True,False,True
gemini,CR01,context_removal,0.75,0.6143532318026004,7.609469794472622,0.0807353532369436,1.0,0.5955065955087591,9.886388914366115,0.0602349958783652,1.0,15,20,15->20,0.031648073146427654,0.340339649063404,0.2303084715375556,-0.031648073146427654,-0.340339649063404,0.2303084715375556,0.0,True,False,True
gemini,CR01,context_removal,1.0,0.6907504000509603,8.55573639498093,0.0807353532369436,1.0,0.6721638228728275,11.159024966651486,0.0602349958783652,1.0,15,20,15->20,0.027651855910206267,0.340339649063404,0.23328996748823763,-0.027651855910206267,-0.340339649063404,0.23328996748823763,0.0,True,False,True
gemini,CR01,surface,0.25,0.7277151117328107,9.013586769071267,0.0807353532369436,1.0,0.7132977328085424,11.84191552447236,0.0602349958783652,1.0,15,20,15->20,0.0202122876060481,0.340339649063404,0.23884047724847415,-0.0202122876060481,-0.340339649063404,0.23884047724847415,0.0,True,False,True
gemini,CR01,surface,0.5,0.4431912288607458,5.489431966192798,0.0807353532369436,1.0,0.4225279360101812,7.01465866891412,0.0602349958783652,1.0,15,20,15->20,0.048903968446873815,0.340339649063404,0.21743420096553742,-0.048903968446873815,-0.340339649063404,0.21743420096553742,0.0,True,False,True
gemini,CR01,surface,0.75,0.437049536366571,5.413360056577812,0.0807353532369436,1.0,0.4208320637889326,6.986504400842563,0.0602349958783652,1.0,15,20,15->20,0.03853668475644534,0.340339649063404,0.2251690192988402,-0.03853668475644534,-0.340339649063404,0.2251690192988402,0.0,True,False,True
gemini,CR01,surface,1.0,0.9087212215503868,11.255555157892902,0.0807353532369436,1.0,0.893946186347277,14.840976965491208,0.0602349958783652,1.0,15,20,15->20,0.01652787989787352,0.340339649063404,0.24158933848730194,-0.01652787989787352,-0.340339649063404,0.24158933848730194,0.0,True,False,True
gemini,CR02,semantic,0.25,0.2683068441910656,2.9238722215322763,0.0917642167175341,1.0,0.2569523189296137,3.760030547775964,0.0683378274896196,1.0,15,20,15->20,0.04418923054966566,0.34280266271960325,0.22238072686358107,-0.04418923054966566,-0.34280266271960325,0.22238072686358107,0.0,True,False,True
gemini,CR02,semantic,0.5,0.4510116122226982,4.914896332750149,0.0917642167175341,1.0,0.4436553107736773,6.492089770355486,0.0683378274896196,1.0,15,20,15->20,0.016581118878510548,0.34280266271960325,0.24294079308748917,-0.016581118878510548,-0.34280266271960325,0.24294079308748917,0.0,True,False,True
gemini,CR02,semantic,0.75,0.4467090645282038,4.868009345115977,0.0917642167175341,1.0,0.4400814859694283,6.439793334610704,0.0683378274896196,1.0,15,20,15->20,0.015059889520632775,0.34280266271960325,0.24407366942152714,-0.015059889520632775,-0.34280266271960325,0.24407366942152714,0.0,True,False,True
gemini,CR02,semantic,1.0,0.4598186987335072,5.010871505054171,0.0917642167175341,1.0,0.4475335526220564,6.548840796702764,0.0683378274896196,1.0,15,20,15->20,0.027450782269783612,0.34280266271960325,0.23484603449559138,-0.027450782269783612,-0.34280266271960325,0.23484603449559138,0.0,True,False,True
gemini,CR02,context_removal,0.25,0.411379025766793,4.483000460114947,0.0917642167175341,1.0,0.3994502017794296,5.845228279170938,0.0683378274896196,1.0,15,20,15->20,0.029863106675686108,0.34280266271960325,0.23304954982001208,-0.029863106675686108,-0.34280266271960325,0.23304954982001208,0.0,True,False,True
gemini,CR02,context_removal,0.5,0.5327136130964133,5.805243396085389,0.0917642167175341,1.0,0.5211988361401076,7.626798440721238,0.0683378274896196,1.0,15,20,15->20,0.022092867746178677,0.34280266271960325,0.23883613272249937,-0.022092867746178677,-0.34280266271960325,0.23883613272249937,0.0,True,False,True
gemini,CR02,context_removal,0.75,0.7799197700523621,8.49917100532867,0.0917642167175341,1.0,0.7636951142846636,11.175291084585146,0.0683378274896196,1.0,15,20,15->20,0.021244938541862702,0.34280266271960325,0.23946759498263398,-0.021244938541862702,-0.34280266271960325,0.23946759498263398,0.0,True,False,True
gemini,CR02,context_removal,1.0,0.7915995925534862,8.626451800816485,0.0917642167175341,1.0,0.7740006989931507,11.326094601276578,0.0683378274896196,1.0,15,20,15->20,0.02273756804513072,0.34280266271960325,0.2383560172767596,-0.02273756804513072,-0.34280266271960325,0.2383560172767596,0.0,True,False,True
gemini,CR02,surface,0.25,0.2465907872258466,2.687221621309045,0.0917642167175341,1.0,0.2377960387560906,3.4797131763109017,0.0683378274896196,1.0,15,20,15->20,0.0369844195713321,0.34280266271960325,0.22774622931480656,-0.0369844195713321,-0.34280266271960325,0.22774622931480656,0.0,True,False,True
gemini,CR02,surface,0.5,0.3541093517949724,3.858904532307853,0.0917642167175341,1.0,0.3442111711703535,5.036905383371145,0.0683378274896196,1.0,15,20,15->20,0.028756128370163163,0.34280266271960325,0.23387392881199387,-0.028756128370163163,-0.34280266271960325,0.23387392881199387,0.0,True,False,True
gemini,CR02,surface,0.75,0.3665740370084464,3.994738364484969,0.0917642167175341,1.0,0.3555734047075986,5.203171036738175,0.0683378274896196,1.0,15,20,15->20,0.03093772524942926,0.34280266271960325,0.2322492694783223,-0.03093772524942926,-0.34280266271960325,0.2322492694783223,0.0,True,False,True
gemini,CR02,surface,1.0,0.2297899748422823,2.5041348693643304,0.0917642167175341,1.0,0.2186064603496602,3.19890854567869,0.0683378274896196,1.0,15,20,15->20,0.0511582067370476,0.34280266271960325,0.21719085319050735,-0.0511582067370476,-0.34280266271960325,0.21719085319050735,0.0,True,False,True
gemini,CR03,semantic,0.25,0.096396190842747,1.0682339330968766,0.0902388398796587,0.588,0.0823687772618919,1.266872975705008,0.0650173923049027,0.874,15,20,15->20,0.17030013127735133,0.3879184735136502,0.15679475876229004,-0.17030013127735133,-0.3879184735136502,0.15679475876229004,0.28600000000000003,True,False,True
gemini,CR03,semantic,0.5,1.067471645557188,11.829403469512172,0.0902388398796587,1.0,1.0551473147025374,16.228693235717067,0.0650173923049027,1.0,15,20,15->20,0.011680199231824789,0.3879184735136502,0.2710809614986546,-0.011680199231824789,-0.3879184735136502,0.2710809614986546,0.0,True,False,True
gemini,CR03,semantic,0.75,0.8663789318274302,9.600953790882302,0.0902388398796587,1.0,0.850322622531138,13.07838706516408,0.0650173923049027,1.0,15,20,15->20,0.01888260863682271,0.3879184735136502,0.265891600925649,-0.01888260863682271,-0.3879184735136502,0.265891600925649,0.0,True,False,True
gemini,CR03,semantic,1.0,0.5392184339175421,5.975458401688636,0.0902388398796587,1.0,0.5213706614064578,8.01894143895315,0.0650173923049027,1.0,15,20,15->20,0.0342324066776942,0.3879184735136502,0.2548320190166253,-0.0342324066776942,-0.3879184735136502,0.2548320190166253,0.0,True,False,True
gemini,CR03,context_removal,0.25,0.5418376916647729,6.004484237467596,0.0902388398796587,1.0,0.5296360351798068,8.146067019975964,0.0650173923049027,1.0,15,20,15->20,0.02303781403548895,0.3879184735136502,0.26289776124560865,-0.02303781403548895,-0.3879184735136502,0.26289776124560865,0.0,True,False,True
gemini,CR03,context_removal,0.5,0.8705718821446187,9.647418819940524,0.0902388398796587,1.0,0.8552421136695273,13.154051298440605,0.0650173923049027,1.0,15,20,15->20,0.017924478028001935,0.3879184735136502,0.26658193730138385,-0.017924478028001935,-0.3879184735136502,0.26658193730138385,0.0,True,False,True
gemini,CR03,context_removal,0.75,0.7395796312337302,8.195801632866996,0.0902388398796587,1.0,0.7176052097611823,11.037126902843664,0.0650173923049027,1.0,15,20,15->20,0.030621881187095842,0.3879184735136502,0.25743341496278477,-0.030621881187095842,-0.3879184735136502,0.25743341496278477,0.0,True,False,True
gemini,CR03,context_removal,1.0,0.7552206421493284,8.369130666534282,0.0902388398796587,1.0,0.7330431479628323,11.27457011079721,0.0650173923049027,1.0,15,20,15->20,0.03025400926006682,0.3879184735136502,0.2576984679425164,-0.03025400926006682,-0.3879184735136502,0.2576984679425164,0.0,True,False,True
gemini,CR03,surface,0.25,0.7375561479548715,8.173377992652238,0.0902388398796587,1.0,0.71643103295186,11.019067476470244,0.0650173923049027,1.0,15,20,15->20,0.029486599590711746,0.3879184735136502,0.2582513892300413,-0.029486599590711746,-0.3879184735136502,0.2582513892300413,0.0,True,False,True
gemini,CR03,surface,0.5,0.5828854389148503,6.459363171026784,0.0902388398796587,1.0,0.565393662776102,8.696037209930797,0.0650173923049027,1.0,15,20,15->20,0.030937340282278885,0.3879184735136502,0.25720612560739176,-0.030937340282278885,-0.3879184735136502,0.25720612560739176,0.0,True,False,True
gemini,CR03,surface,0.75,0.7987073085505486,8.851036977156333,0.0902388398796587,1.0,0.7822739702108933,12.031764770607468,0.0650173923049027,1.0,15,20,15->20,0.02100713939801047,0.3879184735136502,0.26436086925680014,-0.02100713939801047,-0.3879184735136502,0.26436086925680014,0.0,True,False,True
gemini,CR03,surface,1.0,0.7981698209914893,8.845080699795318,0.0902388398796587,1.0,0.7793183476886196,11.986305818510264,0.0650173923049027,1.0,15,20,15->20,0.024189695210925306,0.3879184735136502,0.2620678269249564,-0.024189695210925306,-0.3879184735136502,0.2620678269249564,0.0,True,False,True
gemini,CR04,semantic,0.25,0.230412622681889,2.386732122733611,0.096538954031418,1.0,0.2143299108573623,3.049661650438293,0.0702798983705484,1.0,15,20,15->20,0.07503717871291342,0.37363536757579824,0.217378058188654,-0.07503717871291342,-0.37363536757579824,0.217378058188654,0.0,True,False,True
gemini,CR04,semantic,0.5,0.7624702502525057,7.898057917681228,0.096538954031418,1.0,0.7492725400899979,10.66126385299368,0.0702798983705484,1.0,15,20,15->20,0.01761403155242095,0.37363536757579824,0.2591818356072807,-0.01761403155242095,-0.37363536757579824,0.2591818356072807,0.0,True,False,True
gemini,CR04,semantic,0.75,0.5331183372154509,5.522313169479238,0.096538954031418,1.0,0.5205235479368601,7.40643569506058,0.0702798983705484,1.0,15,20,15->20,0.024196387134667287,0.37363536757579824,0.25438991211898054,-0.024196387134667287,-0.37363536757579824,0.25438991211898054,0.0,True,False,True
gemini,CR04,semantic,1.0,0.6296528292004322,6.522266949313694,0.096538954031418,1.0,0.6137820797619644,8.733394526637168,0.0702798983705484,1.0,15,20,15->20,0.02585730336835956,0.37363536757579824,0.25318077301780595,-0.02585730336835956,-0.37363536757579824,0.25318077301780595,0.0,True,False,True
gemini,CR04,context_removal,0.25,0.2793468084767914,2.893617517192899,0.096538954031418,1.0,0.2718056336215995,3.867473344775105,0.0702798983705484,1.0,15,20,15->20,0.027744733450560197,0.37363536757579824,0.2518067329146223,-0.027744733450560197,-0.37363536757579824,0.2518067329146223,0.0,True,False,True
gemini,CR04,context_removal,0.5,0.2992068156093342,3.0993376571281166,0.096538954031418,1.0,0.2872450700200503,4.087158301020301,0.0702798983705484,1.0,15,20,15->20,0.04164299700060638,0.37363536757579824,0.24168886329790282,-0.04164299700060638,-0.37363536757579824,0.24168886329790282,0.0,True,False,True
gemini,CR04,context_removal,0.75,0.6117902230482508,6.33723691318581,0.096538954031418,1.0,0.5938305855317854,8.449508313185557,0.0702798983705484,1.0,15,20,15->20,0.03024370578753921,0.37363536757579824,0.24998749296494832,-0.03024370578753921,-0.37363536757579824,0.24998749296494832,0.0,True,False,True
gemini,CR04,context_removal,1.0,0.6039506077005867,6.256030156531779,0.096538954031418,1.0,0.5855675843525369,8.33193555951306,0.0702798983705484,1.0,15,20,15->20,0.03139351261797732,0.37363536757579824,0.24915043907307924,-0.03139351261797732,-0.37363536757579824,0.24915043907307924,0.0,True,False,True
gemini,CR04,surface,0.25,0.2669097265512356,2.764787843717172,0.096538954031418,1.0,0.2546704182541794,3.62365945538848,0.0702798983705484,1.0,15,20,15->20,0.048059403133506096,0.37363536757579824,0.2370177502177096,-0.048059403133506096,-0.37363536757579824,0.2370177502177096,0.0,True,False,True
gemini,CR04,surface,0.5,0.4303676904621024,4.457969270332487,0.096538954031418,1.0,0.4127934192521958,5.873563121502481,0.0702798983705484,1.0,15,20,15->20,0.04257401012289292,0.37363536757579824,0.24101109018266223,-0.04257401012289292,-0.37363536757579824,0.24101109018266223,0.0,True,False,True
gemini,CR04,surface,0.75,0.8398235951888946,8.699323538512532,0.096538954031418,1.0,0.8242124165531126,11.72756984091638,0.0702798983705484,1.0,15,20,15->20,0.01894072246699282,0.37363536757579824,0.2582160109453012,-0.01894072246699282,-0.37363536757579824,0.2582160109453012,0.0,True,False,True
gemini,CR04,surface,1.0,1.021414014309073,10.580330236193143,0.096538954031418,1.0,1.0083409419659215,14.347501424226271,0.0702798983705484,1.0,15,20,15->20,0.012964932592802928,0.37363536757579824,0.262566357489404,-0.012964932592802928,-0.37363536757579824,0.262566357489404,0.0,True,False,True
gemini,CR05,semantic,0.25,0.0741045549816766,0.8667386087127829,0.0854981585413985,0.187,0.0610596798339596,0.9470571161923728,0.0644730700925928,0.313,15,20,15->20,0.21364139450436204,0.32610651887075615,0.0848085148259158,-0.21364139450436204,-0.32610651887075615,0.0848085148259158,0.126,True,False,True
gemini,CR05,semantic,0.5,0.4705492514879096,5.503618551738375,0.0854981585413985,1.0,0.4575048618751179,7.096061366677184,0.0644730700925928,1.0,15,20,15->20,0.02851202402380663,0.32610651887075615,0.2244122101898464,-0.02851202402380663,-0.32610651887075615,0.2244122101898464,0.0,True,False,True
gemini,CR05,semantic,0.75,0.3169818131745047,3.707469477497823,0.0854981585413985,1.0,0.299946932482854,4.652282449898635,0.0644730700925928,1.0,15,20,15->20,0.05679298184729555,0.32610651887075615,0.20308590086171527,-0.05679298184729555,-0.32610651887075615,0.20308590086171527,0.0,True,False,True
gemini,CR05,semantic,1.0,0.3599369030540025,4.20987901019786,0.0854981585413985,1.0,0.3457157795404742,5.362173370121441,0.0644730700925928,1.0,15,20,15->20,0.041135303492455595,0.32610651887075615,0.214893156260907,-0.041135303492455595,-0.32610651887075615,0.214893156260907,0.0,True,False,True
gemini,CR05,context_removal,0.25,0.3371030421414897,3.942810557472571,0.0854981585413985,1.0,0.3260230035391931,5.056731486044889,0.0644730700925928,1.0,15,20,15->20,0.03398545035784435,0.32610651887075615,0.22028476925192023,-0.03398545035784435,-0.32610651887075615,0.22028476925192023,0.0,True,False,True
gemini,CR05,context_removal,0.5,0.4295647624327433,5.02425747830284,0.0854981585413985,1.0,0.415383037359835,6.442737049178579,0.0644730700925928,1.0,15,20,15->20,0.0341413196914515,0.32610651887075615,0.2201672301768995,-0.0341413196914515,-0.32610651887075615,0.2201672301768995,0.0,True,False,True
gemini,CR05,context_removal,0.75,0.665859687813853,7.788000340281496,0.0854981585413985,1.0,0.646787817751352,10.03190660569552,0.0644730700925928,1.0,15,20,15->20,0.02948705825784878,0.32610651887075615,0.22367694931889293,-0.02948705825784878,-0.32610651887075615,0.22367694931889293,0.0,True,False,True
gemini,CR05,context_removal,1.0,0.5212821045146865,6.096998033732853,0.0854981585413985,1.0,0.5026246440139672,7.795885061656353,0.0644730700925928,1.0,15,20,15->20,0.03712006707773126,0.32610651887075615,0.21792099479241755,-0.03712006707773126,-0.32610651887075615,0.21792099479241755,0.0,True,False,True
gemini,CR05,surface,0.25,0.2168951005235374,2.536839438694064,0.0854981585413985,1.0,0.2027191706135648,3.1442456567126444,0.0644730700925928,1.0,15,20,15->20,0.0699289064130772,0.32610651887075615,0.1931802678082198,-0.0699289064130772,-0.32610651887075615,0.1931802678082198,0.0,True,False,True
gemini,CR05,surface,0.5,0.279536997594144,3.269508985492257,0.0854981585413985,1.0,0.2651964948390571,4.113290936172204,0.0644730700925928,1.0,15,20,15->20,0.054075008660238524,0.32610651887075615,0.2051354897509787,-0.054075008660238524,-0.32610651887075615,0.2051354897509787,0.0,True,False,True
gemini,CR05,surface,0.75,0.8903056588912197,10.413155956571048,0.0854981585413985,1.0,0.8783687990061392,13.623809099592629,0.0644730700925928,1.0,15,20,15->20,0.013589804076131693,0.32610651887075615,0.23566486579128476,-0.013589804076131693,-0.32610651887075615,0.23566486579128476,0.0,True,False,True
gemini,CR05,surface,1.0,0.543128066562551,6.352511864914218,0.0854981585413985,1.0,0.5320621185857768,8.252470648933848,0.0644730700925928,1.0,15,20,15->20,0.020798225602280267,0.32610651887075615,0.23022908712375592,-0.020798225602280267,-0.32610651887075615,0.23022908712375592,0.0,True,False,True
gemini,EX01,semantic,0.25,0.075746789124348,0.8714504110045638,0.0869203665152111,0.308,0.0650307675516509,1.0386260033342207,0.0626123044704135,0.57,15,20,15->20,0.16478387040697112,0.3882313907849217,0.1609584121647119,-0.16478387040697112,-0.3882313907849217,0.1609584121647119,0.26199999999999996,True,False,True
gemini,EX01,semantic,0.5,0.1039660272422541,1.1961066365736042,0.0869203665152111,0.872,0.0930086720917939,1.4854695555207331,0.0626123044704135,1.0,15,20,15->20,0.1178100375376389,0.3882313907849217,0.19479559030457036,-0.1178100375376389,-0.3882313907849217,0.19479559030457036,0.128,True,False,True
gemini,EX01,semantic,0.75,0.2771571157303021,3.1886326167504078,0.0869203665152111,1.0,0.2694208239708303,4.303001243120528,0.0626123044704135,1.0,15,20,15->20,0.02871452787298067,0.3882313907849217,0.2589747395847793,-0.02871452787298067,-0.3882313907849217,0.2589747395847793,0.0,True,False,True
gemini,EX01,semantic,1.0,0.1726487446000094,1.986286431153,0.0869203665152111,1.0,0.1598220846088156,2.552566719283382,0.0626123044704135,1.0,15,20,15->20,0.08025586715746216,0.3882313907849217,0.2218473992677307,-0.08025586715746216,-0.3882313907849217,0.2218473992677307,0.0,True,False,True
gemini,EX01,context_removal,0.25,0.1025550838221828,1.1798740379705557,0.0869203665152111,0.793,0.0906329817318747,1.4475266882199165,0.0626123044704135,0.994,15,20,15->20,0.1315426444379598,0.3882313907849217,0.18490343040134505,-0.1315426444379598,-0.3882313907849217,0.18490343040134505,0.20099999999999996,True,False,True
gemini,EX01,context_removal,0.5,0.2388366219222394,2.747763631213437,0.0869203665152111,1.0,0.2279101349827451,3.640021508718636,0.0626123044704135,1.0,15,20,15->20,0.047942084455004766,0.3882313907849217,0.24512434208645445,-0.047942084455004766,-0.3882313907849217,0.24512434208645445,0.0,True,False,True
gemini,EX01,context_removal,0.75,0.6580827958848666,7.571100103100711,0.0869203665152111,1.0,0.6420487752497457,10.254354646108515,0.0626123044704135,1.0,15,20,15->20,0.0249732127109564,0.3882313907849217,0.2616697623215215,-0.0249732127109564,-0.3882313907849217,0.2616697623215215,0.0,True,False,True
gemini,EX01,context_removal,1.0,0.7125881706118293,8.198172639862555,0.0869203665152111,1.0,0.6985991199691313,11.157537258499143,0.0626123044704135,1.0,15,20,15->20,0.020024432099651362,0.3882313907849217,0.26523457193766675,-0.020024432099651362,-0.3882313907849217,0.26523457193766675,0.0,True,False,True
gemini,EX01,surface,0.25,0.2523236719005283,2.902929221500366,0.0869203665152111,1.0,0.2368516465398097,3.7828290867609007,0.0626123044704135,1.0,15,20,15->20,0.06532369771015326,0.3882313907849217,0.23260365326575225,-0.06532369771015326,-0.3882313907849217,0.23260365326575225,0.0,True,False,True
gemini,EX01,surface,0.5,0.2426645150099049,2.791802712514316,0.0869203665152111,1.0,0.2343382078880354,3.74268619994283,0.0626123044704135,1.0,15,20,15->20,0.03553115472252716,0.3882313907849217,0.2540644437257493,-0.03553115472252716,-0.3882313907849217,0.2540644437257493,0.0,True,False,True
gemini,EX01,surface,0.75,0.6019479170761927,6.9252804746382575,0.0869203665152111,1.0,0.5934952228220116,9.4788912154233,0.0626123044704135,1.0,15,20,15->20,0.014242227955920716,0.3882313907849217,0.26939973070162565,-0.014242227955920716,-0.3882313907849217,0.26939973070162565,0.0,True,False,True
gemini,EX01,surface,1.0,0.5608773807505794,6.452772845273557,0.0869203665152111,1.0,0.5491454948270953,8.77056833272421,0.0626123044704135,1.0,15,20,15->20,0.021363893601964234,0.3882313907849217,0.2642697028883106,-0.021363893601964234,-0.3882313907849217,0.2642697028883106,0.0,True,False,True
gemini,EX02,semantic,0.25,0.1256385229296999,1.5994965341071774,0.0785487934800871,0.988,0.1134904482853973,1.880390991237579,0.0603547075125602,1.0,15,20,15->20,0.10704050277212349,0.30145264085225815,0.14938087793407842,-0.10704050277212349,-0.30145264085225815,0.14938087793407842,0.01200000000000001,True,False,True
gemini,EX02,semantic,0.5,0.1736837262334679,2.211157148804562,0.0785487934800871,1.0,0.1594398027312481,2.6417127893141976,0.0603547075125602,1.0,15,20,15->20,0.08933731262970362,0.30145264085225815,0.1629835166984258,-0.08933731262970362,-0.30145264085225815,0.1629835166984258,0.0,True,False,True
gemini,EX02,semantic,0.75,0.2902415168401306,3.695047421876816,0.0785487934800871,1.0,0.2805339091023213,4.648086630921708,0.0603547075125602,1.0,15,20,15->20,0.03460404401333384,0.30145264085225815,0.2050390375051822,-0.03460404401333384,-0.30145264085225815,0.2050390375051822,0.0,True,False,True
gemini,EX02,semantic,1.0,0.3521106290792589,4.482699395866877,0.0785487934800871,1.0,0.3420018862680136,5.6665320794875935,0.0603547075125602,1.0,15,20,15->20,0.029557564496364996,0.30145264085225815,0.20891661196203207,-0.029557564496364996,-0.30145264085225815,0.20891661196203207,0.0,True,False,True
gemini,EX02,context_removal,0.25,0.1895654609000808,2.413346564618302,0.0785487934800871,1.0,0.1782649468792168,2.953621253853621,0.0603547075125602,1.0,15,20,15->20,0.0633916774929435,0.30145264085225815,0.1829194208737551,-0.0633916774929435,-0.30145264085225815,0.1829194208737551,0.0,True,False,True
gemini,EX02,context_removal,0.5,0.1756497215840259,2.23618611823178,0.0785487934800871,1.0,0.1643112642936499,2.7224266517977167,0.0603547075125602,1.0,15,20,15->20,0.06900596461915358,0.30145264085225815,0.17860555884760185,-0.06900596461915358,-0.30145264085225815,0.17860555884760185,0.0,True,False,True
gemini,EX02,context_removal,0.75,0.2951960406822385,3.758123169098369,0.0785487934800871,1.0,0.2811942257332537,4.6590272295617545,0.0603547075125602,1.0,15,20,15->20,0.049794105524297555,0.30145264085225815,0.19336741686056383,-0.049794105524297555,-0.30145264085225815,0.19336741686056383,0.0,True,False,True
gemini,EX02,context_removal,1.0,0.429106951066701,5.462934973985099,0.0785487934800871,1.0,0.4174504377845091,6.916617692126742,0.0603547075125602,1.0,15,20,15->20,0.027923107097588173,0.30145264085225815,0.21017248355310789,-0.027923107097588173,-0.30145264085225815,0.21017248355310789,0.0,True,False,True
gemini,EX02,surface,0.25,0.1926042079699722,2.452032672135176,0.0785487934800871,1.0,0.1793292586437426,2.971255533073752,0.0603547075125602,1.0,15,20,15->20,0.07402556295959356,0.30145264085225815,0.1747486391389037,-0.07402556295959356,-0.30145264085225815,0.1747486391389037,0.0,True,False,True
gemini,EX02,surface,0.5,0.1877368877700829,2.3900671092761705,0.0785487934800871,1.0,0.1761272537060938,2.9182024230577284,0.0603547075125602,1.0,15,20,15->20,0.06591617038077634,0.30145264085225815,0.18097967077560412,-0.06591617038077634,-0.30145264085225815,0.18097967077560412,0.0,True,False,True
gemini,EX02,surface,0.75,0.269542473432786,3.4315291361046487,0.0785487934800871,1.0,0.2566213944004006,4.251886969164681,0.0603547075125602,1.0,15,20,15->20,0.05035074749934881,0.30145264085225815,0.1929397086539199,-0.05035074749934881,-0.30145264085225815,0.1929397086539199,0.0,True,False,True
gemini,EX02,surface,1.0,0.2633481306662418,3.3526693281801068,0.0785487934800871,1.0,0.2524253595846515,4.182364060535294,0.0603547075125602,1.0,15,20,15->20,0.04327129056907338,0.30145264085225815,0.19837936639332057,-0.04327129056907338,-0.30145264085225815,0.19837936639332057,0.0,True,False,True
gemini,EX03,semantic,0.25,0.1715008149606264,2.159060369217649,0.0794330799665277,1.0,0.1558910429670202,2.6612738944732,0.0585776019863145,1.0,15,20,15->20,0.10013257783456213,0.3560316105989737,0.18871170167735185,-0.10013257783456213,-0.3560316105989737,0.18871170167735185,0.0,True,False,True
gemini,EX03,semantic,0.5,0.6452665174557997,8.12339793103463,0.0794330799665277,1.0,0.6327754185554102,10.802344191270336,0.0585776019863145,1.0,15,20,15->20,0.019740177216279863,0.3560316105989737,0.24799675077939423,-0.019740177216279863,-0.3560316105989737,0.24799675077939423,0.0,True,False,True
gemini,EX03,semantic,0.75,0.8877061913775399,11.175522738783512,0.0794330799665277,1.0,0.8737238425130909,14.915664228064834,0.0585776019863145,1.0,15,20,15->20,0.01600316734430828,0.3560316105989737,0.2507525935213795,-0.01600316734430828,-0.3560316105989737,0.2507525935213795,0.0,True,False,True
gemini,EX03,semantic,1.0,1.053488759259818,13.26259487487766,0.0794330799665277,1.0,1.0424153811579409,17.79546013852667,0.0585776019863145,1.0,15,20,15->20,0.010622807665766279,0.3560316105989737,0.2547203178992537,-0.010622807665766279,-0.3560316105989737,0.2547203178992537,0.0,True,False,True
gemini,EX03,context_removal,0.25,0.4006706635760383,5.0441285135220335,0.0794330799665277,1.0,0.3883558612235074,6.629767147419915,0.0585776019863145,1.0,15,20,15->20,0.031710097830719916,0.3560316105989737,0.2391695814708906,-0.031710097830719916,-0.3560316105989737,0.2391695814708906,0.0,True,False,True
gemini,EX03,context_removal,0.5,0.5813800227191832,7.319117211169083,0.0794330799665277,1.0,0.5736131303560632,9.79236279576751,0.0585776019863145,1.0,15,20,15->20,0.013540297374815675,0.3560316105989737,0.25256882697069,-0.013540297374815675,-0.3560316105989737,0.25256882697069,0.0,True,False,True
